# omega DOS_nb9 DOS_nb19 DOS_nb29
-8.639999999999999902e-01 8.576000000000000290e-02 9.704000000000000126e-02 8.067199999999999371e-02
-8.599999999999999867e-01 8.464800000000000102e-02 9.339200000000000279e-02 8.843999999999999084e-02
-8.559999999999999831e-01 8.625599999999999934e-02 9.219199999999999617e-02 9.719200000000000061e-02
-8.519999999999999796e-01 9.026399999999999701e-02 9.398399999999999810e-02 1.051519999999999955e-01
-8.479999999999999760e-01 9.596799999999999775e-02 9.889599999999999780e-02 1.099279999999999979e-01
-8.439999999999999725e-01 1.019279999999999908e-01 1.067199999999999954e-01 1.100000000000000144e-01
-8.399999999999999689e-01 1.060480000000000034e-01 1.165199999999999986e-01 1.060079999999999911e-01
-8.359999999999999654e-01 1.065600000000000158e-01 1.262639999999999874e-01 1.002559999999999840e-01
-8.319999999999999618e-01 1.034400000000000042e-01 1.328000000000000014e-01 9.501600000000000323e-02
-8.279999999999999583e-01 9.840799999999999548e-02 1.333840000000000026e-01 9.172800000000000398e-02
-8.239999999999999547e-01 9.362399999999999889e-02 1.277919999999999889e-01 9.104799999999999005e-02
-8.199999999999999512e-01 9.045600000000000862e-02 1.184560000000000057e-01 9.325599999999999168e-02
-8.159999999999999476e-01 8.933599999999999874e-02 1.085120000000000112e-01 9.856800000000000284e-02
-8.120000000000000551e-01 8.976800000000000057e-02 1.000879999999999964e-01 1.071919999999999956e-01
-8.080000000000000515e-01 9.052799999999999736e-02 9.415199999999999958e-02 1.192560000000000009e-01
-8.040000000000000480e-01 9.001599999999999879e-02 9.095200000000000506e-02 1.343920000000000115e-01
-8.000000000000000444e-01 8.723200000000000398e-02 9.049599999999999311e-02 1.511119999999999963e-01
-7.960000000000000409e-01 8.248799999999999188e-02 9.276799999999998936e-02 1.661119999999999819e-01
-7.920000000000000373e-01 7.700799999999999312e-02 9.788800000000000279e-02 1.748000000000000109e-01
-7.880000000000000338e-01 7.196800000000000419e-02 1.060399999999999954e-01 1.739040000000000030e-01
-7.840000000000000302e-01 6.800799999999999901e-02 1.174160000000000065e-01 1.642239999999999811e-01
-7.800000000000000266e-01 6.533600000000000518e-02 1.318640000000000090e-01 1.499039999999999817e-01
-7.760000000000000231e-01 6.392799999999999871e-02 1.483359999999999956e-01 1.353120000000000156e-01
-7.720000000000000195e-01 6.369600000000000262e-02 1.641920000000000046e-01 1.230960000000000110e-01
-7.680000000000000160e-01 6.457599999999999452e-02 1.753520000000000079e-01 1.143040000000000028e-01
-7.640000000000000124e-01 6.655999999999999417e-02 1.783440000000000025e-01 1.091040000000000065e-01
-7.600000000000000089e-01 6.967999999999999194e-02 1.731440000000000201e-01 1.073839999999999933e-01
-7.560000000000000053e-01 7.404800000000000271e-02 1.633119999999999850e-01 1.090640000000000082e-01
-7.520000000000000018e-01 7.983200000000000018e-02 1.532640000000000113e-01 1.141520000000000035e-01
-7.479999999999999982e-01 8.720799999999999386e-02 1.460879999999999956e-01 1.226879999999999915e-01
-7.439999999999999947e-01 9.634399999999999908e-02 1.432800000000000185e-01 1.345520000000000049e-01
-7.399999999999999911e-01 1.072000000000000036e-01 1.453679999999999972e-01 1.489199999999999968e-01
-7.359999999999999876e-01 1.193999999999999923e-01 1.522880000000000067e-01 1.636719999999999842e-01
-7.319999999999999840e-01 1.322399999999999964e-01 1.633680000000000132e-01 1.753200000000000036e-01
-7.279999999999999805e-01 1.452080000000000037e-01 1.767519999999999925e-01 1.804640000000000133e-01
-7.239999999999999769e-01 1.587599999999999845e-01 1.889520000000000088e-01 1.785120000000000040e-01
-7.199999999999999734e-01 1.743600000000000150e-01 1.955999999999999961e-01 1.723680000000000212e-01
-7.159999999999999698e-01 1.934800000000000131e-01 1.941839999999999955e-01 1.661839999999999984e-01
-7.119999999999999662e-01 2.165680000000000105e-01 1.861760000000000081e-01 1.631760000000000155e-01
-7.079999999999999627e-01 2.425360000000000016e-01 1.758000000000000118e-01 1.651119999999999810e-01
-7.039999999999999591e-01 2.693760000000000043e-01 1.671040000000000025e-01 1.727200000000000124e-01
-6.999999999999999556e-01 2.960079999999999933e-01 1.625679999999999903e-01 1.859359999999999902e-01
-6.959999999999999520e-01 3.235040000000000138e-01 1.633359999999999812e-01 2.035680000000000267e-01
-6.919999999999999485e-01 3.531600000000000295e-01 1.698399999999999910e-01 2.224559999999999871e-01
-6.879999999999999449e-01 3.826479999999999881e-01 1.819759999999999989e-01 2.371759999999999979e-01
-6.840000000000000524e-01 4.042720000000000202e-01 1.988080000000000125e-01 2.419439999999999924e-01
-6.800000000000000488e-01 4.086239999999999872e-01 2.176559999999999884e-01 2.347599999999999965e-01
-6.760000000000000453e-01 3.924400000000000110e-01 2.335119999999999973e-01 2.190960000000000130e-01
-6.720000000000000417e-01 3.620320000000000205e-01 2.403119999999999978e-01 2.009759999999999880e-01
-6.680000000000000382e-01 3.281359999999999832e-01 2.348320000000000130e-01 1.852239999999999998e-01
-6.640000000000000346e-01 2.992480000000000140e-01 2.193919999999999759e-01 1.743119999999999947e-01
-6.600000000000000311e-01 2.795999999999999597e-01 1.998000000000000054e-01 1.691519999999999968e-01
-6.560000000000000275e-01 2.702399999999999802e-01 1.812560000000000004e-01 1.698959999999999915e-01
-6.520000000000000240e-01 2.700400000000000023e-01 1.666320000000000023e-01 1.764239999999999975e-01
-6.480000000000000204e-01 2.757439999999999891e-01 1.569440000000000002e-01 1.881999999999999784e-01
-6.440000000000000169e-01 2.815440000000000165e-01 1.523359999999999992e-01 2.036719999999999919e-01
-6.400000000000000133e-01 2.802560000000000051e-01 1.526879999999999904e-01 2.194640000000000202e-01
-6.360000000000000098e-01 2.671759999999999691e-01 1.579520000000000091e-01 2.303840000000000054e-01
-6.320000000000000062e-01 2.435599999999999987e-01 1.680079999999999907e-01 2.318319999999999825e-01
-6.280000000000000027e-01 2.149439999999999684e-01 1.824159999999999948e-01 2.232959999999999945e-01
-6.239999999999999991e-01 1.868000000000000216e-01 1.996720000000000161e-01 2.088159999999999739e-01
-6.199999999999999956e-01 1.621360000000000023e-01 2.165999999999999870e-01 1.937040000000000151e-01
-6.159999999999999920e-01 1.418400000000000216e-01 2.287760000000000071e-01 1.817199999999999926e-01
-6.119999999999999885e-01 1.256559999999999899e-01 2.331039999999999779e-01 1.746800000000000019e-01
-6.079999999999999849e-01 1.129440000000000027e-01 2.305919999999999914e-01 1.732560000000000211e-01
-6.039999999999999813e-01 1.030480000000000007e-01 2.257760000000000322e-01 1.776399999999999924e-01
-5.999999999999999778e-01 9.539200000000000457e-02 2.235840000000000050e-01 1.879200000000000037e-01
-5.959999999999999742e-01 8.952799999999999647e-02 2.272400000000000253e-01 2.038479999999999737e-01
-5.919999999999999707e-01 8.512000000000000122e-02 2.379999999999999893e-01 2.242319999999999869e-01
-5.879999999999999671e-01 8.192000000000000670e-02 2.551120000000000054e-01 2.459760000000000280e-01
-5.839999999999999636e-01 7.972799999999999332e-02 2.752479999999999927e-01 2.637039999999999940e-01
-5.799999999999999600e-01 7.840800000000000547e-02 2.920479999999999743e-01 2.717760000000000176e-01
-5.759999999999999565e-01 7.783999999999999253e-02 2.978720000000000256e-01 2.684799999999999964e-01
-5.719999999999999529e-01 7.792799999999999727e-02 2.887359999999999927e-01 2.577280000000000126e-01
-5.679999999999999494e-01 7.860799999999999732e-02 2.675520000000000120e-01 2.459760000000000280e-01
-5.639999999999999458e-01 7.987199999999999855e-02 2.414239999999999997e-01 2.383919999999999928e-01
-5.600000000000000533e-01 8.177600000000000147e-02 2.166240000000000110e-01 2.375999999999999779e-01
-5.560000000000000497e-01 8.441600000000000492e-02 1.965200000000000002e-01 2.440160000000000107e-01
-5.520000000000000462e-01 8.786399999999999766e-02 1.822159999999999891e-01 2.559520000000000128e-01
-5.480000000000000426e-01 9.220799999999999830e-02 1.736639999999999850e-01 2.692800000000000193e-01
-5.440000000000000391e-01 9.755199999999999982e-02 1.704960000000000087e-01 2.777839999999999754e-01
-5.400000000000000355e-01 1.040240000000000054e-01 1.721999999999999920e-01 2.761280000000000401e-01
-5.360000000000000320e-01 1.118400000000000089e-01 1.780079999999999996e-01 2.638240000000000030e-01
-5.320000000000000284e-01 1.213440000000000074e-01 1.864959999999999951e-01 2.455200000000000160e-01
-5.280000000000000249e-01 1.329520000000000146e-01 1.953440000000000176e-01 2.271599999999999731e-01
-5.240000000000000213e-01 1.472479999999999900e-01 2.020000000000000129e-01 2.128559999999999897e-01
-5.200000000000000178e-01 1.649280000000000190e-01 2.054640000000000077e-01 2.044880000000000031e-01
-5.160000000000000142e-01 1.869359999999999911e-01 2.073200000000000043e-01 2.025679999999999981e-01
-5.120000000000000107e-01 2.144639999999999880e-01 2.106720000000000259e-01 2.067680000000000073e-01
-5.080000000000000071e-01 2.490159999999999874e-01 2.184159999999999990e-01 2.159439999999999971e-01
-5.040000000000000036e-01 2.923360000000000403e-01 2.323840000000000072e-01 2.275679999999999925e-01
-5.000000000000000000e-01 3.462000000000000077e-01 2.532800000000000051e-01 2.374960000000000127e-01
-4.959999999999999964e-01 4.118960000000000399e-01 2.803519999999999901e-01 2.413679999999999715e-01
-4.919999999999999929e-01 4.894319999999999782e-01 3.104879999999999862e-01 2.375519999999999854e-01
-4.879999999999999893e-01 5.765360000000000484e-01 3.377439999999999887e-01 2.285680000000000212e-01
-4.839999999999999858e-01 6.664959999999999773e-01 3.553999999999999937e-01 2.189599999999999880e-01
-4.799999999999999822e-01 7.448879999999999946e-01 3.609280000000000266e-01 2.125279999999999947e-01
-4.759999999999999787e-01 7.901200000000000445e-01 3.586639999999999828e-01 2.114399999999999891e-01
-4.719999999999999751e-01 7.847600000000000131e-01 3.564160000000000106e-01 2.167759999999999965e-01
-4.680000000000000271e-01 7.299839999999999662e-01 3.601360000000000117e-01 2.291040000000000298e-01
-4.640000000000000235e-01 6.449679999999999858e-01 3.710160000000000124e-01 2.487600000000000089e-01
-4.600000000000000200e-01 5.524400000000000421e-01 3.848479999999999679e-01 2.754159999999999942e-01
-4.560000000000000164e-01 4.676799999999999846e-01 3.931040000000000090e-01 3.071679999999999966e-01
-4.520000000000000129e-01 3.969759999999999955e-01 3.874159999999999826e-01 3.393519999999999870e-01
-4.480000000000000093e-01 3.407200000000000228e-01 3.659439999999999915e-01 3.648559999999999581e-01
-4.440000000000000058e-01 2.964799999999999658e-01 3.347040000000000015e-01 3.779199999999999782e-01
-4.400000000000000022e-01 2.609199999999999853e-01 3.022239999999999926e-01 3.792159999999999975e-01
-4.359999999999999987e-01 2.310960000000000236e-01 2.746160000000000267e-01 3.758080000000000309e-01
-4.319999999999999951e-01 2.053360000000000185e-01 2.545760000000000245e-01 3.759119999999999684e-01
-4.279999999999999916e-01 1.831360000000000210e-01 2.425520000000000176e-01 3.842720000000000025e-01
-4.239999999999999880e-01 1.644079999999999986e-01 2.377039999999999986e-01 4.005359999999999476e-01
-4.199999999999999845e-01 1.489440000000000208e-01 2.382000000000000228e-01 4.188399999999999901e-01
-4.159999999999999809e-01 1.363599999999999812e-01 2.411280000000000090e-01 4.291839999999999544e-01
-4.119999999999999774e-01 1.262000000000000066e-01 2.431119999999999948e-01 4.228319999999999856e-01
-4.079999999999999738e-01 1.180560000000000082e-01 2.422000000000000264e-01 3.990079999999999738e-01
-4.040000000000000258e-01 1.115599999999999925e-01 2.394000000000000017e-01 3.653039999999999621e-01
-4.000000000000000222e-01 1.064400000000000068e-01 2.377039999999999986e-01 3.312320000000000264e-01
-3.960000000000000187e-01 1.024559999999999915e-01 2.399280000000000024e-01 3.030079999999999996e-01
-3.920000000000000151e-01 9.946399999999999686e-02 2.472000000000000031e-01 2.827199999999999713e-01
-3.880000000000000115e-01 9.731999999999998985e-02 2.584719999999999795e-01 2.693839999999999568e-01
-3.840000000000000080e-01 9.594400000000000150e-02 2.702799999999999647e-01 2.599360000000000004e-01
-3.800000000000000044e-01 9.527199999999999558e-02 2.776959999999999984e-01 2.505600000000000049e-01
-3.760000000000000009e-01 9.526400000000000146e-02 2.772800000000000264e-01 2.387840000000000240e-01
-3.719999999999999973e-01 9.588800000000000101e-02 2.700079999999999703e-01 2.250319999999999820e-01
-3.679999999999999938e-01 9.715999999999999637e-02 2.604560000000000208e-01 2.116639999999999910e-01
-3.639999999999999902e-01 9.908799999999999553e-02 2.535759999999999681e-01 2.010160000000000002e-01
-3.599999999999999867e-01 1.017039999999999889e-01 2.526079999999999992e-01 1.944400000000000017e-01
-3.559999999999999831e-01 1.050480000000000025e-01 2.591519999999999935e-01 1.924639999999999962e-01
-3.519999999999999796e-01 1.091599999999999931e-01 2.735679999999999779e-01 1.951920000000000044e-01
-3.479999999999999760e-01 1.140719999999999928e-01 2.949120000000000075e-01 2.024480000000000168e-01
-3.439999999999999725e-01 1.198320000000000080e-01 3.199839999999999907e-01 2.135920000000000041e-01
-3.400000000000000244e-01 1.265519999999999978e-01 3.425040000000000306e-01 2.270880000000000121e-01
-3.360000000000000209e-01 1.344400000000000039e-01 3.544880000000000253e-01 2.403119999999999978e-01
-3.320000000000000173e-01 1.438159999999999994e-01 3.511119999999999797e-01 2.506320000000000214e-01
-3.280000000000000138e-01 1.550799999999999956e-01 3.347120000000000095e-01 2.574400000000000022e-01
-3.240000000000000102e-01 1.686960000000000126e-01 3.125760000000000205e-01 2.629920000000000035e-01
-3.200000000000000067e-01 1.852479999999999960e-01 2.914240000000000164e-01 2.707040000000000002e-01
-3.160000000000000031e-01 2.054640000000000077e-01 2.746480000000000032e-01 2.829119999999999968e-01
-3.119999999999999996e-01 2.303440000000000210e-01 2.630160000000000275e-01 2.999439999999999884e-01
-3.079999999999999960e-01 2.611679999999999557e-01 2.564639999999999698e-01 3.204879999999999951e-01
-3.039999999999999925e-01 2.996719999999999939e-01 2.553040000000000309e-01 3.431839999999999891e-01
-2.999999999999999889e-01 3.481040000000000245e-01 2.603199999999999958e-01 3.684880000000000377e-01
-2.959999999999999853e-01 4.092719999999999692e-01 2.724800000000000000e-01 3.985360000000000014e-01
-2.919999999999999818e-01 4.863999999999999990e-01 2.927840000000000442e-01 4.342080000000000384e-01
-2.879999999999999782e-01 5.823679999999999968e-01 3.221200000000000174e-01 4.716960000000000042e-01
-2.839999999999999747e-01 6.977119999999999989e-01 3.608639999999999626e-01 5.013119999999999798e-01
-2.800000000000000266e-01 8.265359999999999374e-01 4.079599999999999893e-01 5.115999999999999437e-01
-2.760000000000000231e-01 9.509760000000000435e-01 4.595919999999999450e-01 4.979840000000000377e-01
-2.720000000000000195e-01 1.040143999999999957e+00 5.081200000000000161e-01 4.671120000000000272e-01
-2.680000000000000160e-01 1.063184000000000129e+00 5.427679999999999172e-01 4.310399999999999787e-01
-2.640000000000000124e-01 1.012623999999999969e+00 5.535599999999999410e-01 3.992879999999999763e-01
-2.600000000000000089e-01 9.113200000000001300e-01 5.382080000000000197e-01 3.759279999999999844e-01
-2.560000000000000053e-01 7.933120000000000172e-01 5.050320000000000364e-01 3.607759999999999856e-01
-2.520000000000000018e-01 6.835999999999999854e-01 4.670720000000000427e-01 3.517520000000000091e-01
-2.479999999999999982e-01 5.933840000000000225e-01 4.345919999999999783e-01 3.473279999999999701e-01
-2.439999999999999947e-01 5.242560000000000553e-01 4.129120000000000568e-01 3.479760000000000075e-01
-2.399999999999999911e-01 4.727439999999999420e-01 4.038879999999999693e-01 3.554640000000000022e-01
-2.359999999999999876e-01 4.328319999999999945e-01 4.070719999999999894e-01 3.711280000000000134e-01
-2.320000000000000118e-01 3.979599999999999804e-01 4.197199999999999820e-01 3.943119999999999958e-01
-2.280000000000000082e-01 3.637519999999999643e-01 4.357840000000000602e-01 4.212080000000000268e-01
-2.240000000000000047e-01 3.296800000000000286e-01 4.461680000000000090e-01 4.447679999999999967e-01
-2.200000000000000011e-01 2.977199999999999847e-01 4.424959999999999449e-01 4.575840000000000463e-01
-2.159999999999999976e-01 2.698399999999999688e-01 4.230720000000000036e-01 4.571360000000000423e-01
-2.119999999999999940e-01 2.468480000000000119e-01 3.938639999999999919e-01 4.474879999999999969e-01
-2.079999999999999905e-01 2.285919999999999896e-01 3.632400000000000073e-01 4.352719999999999922e-01
-2.039999999999999869e-01 2.144880000000000120e-01 3.370799999999999907e-01 4.256639999999999868e-01
-2.000000000000000111e-01 2.038800000000000057e-01 3.179359999999999964e-01 4.219600000000000017e-01
-1.960000000000000075e-01 1.961680000000000090e-01 3.063040000000000207e-01 4.264560000000000572e-01
-1.920000000000000040e-01 1.908960000000000101e-01 3.018959999999999977e-01 4.411200000000000121e-01
-1.880000000000000004e-01 1.876960000000000017e-01 3.043520000000000114e-01 4.677760000000000251e-01
-1.839999999999999969e-01 1.863120000000000054e-01 3.135999999999999899e-01 5.073760000000000492e-01
-1.799999999999999933e-01 1.865680000000000116e-01 3.299519999999999675e-01 5.583120000000000305e-01
-1.759999999999999898e-01 1.883279999999999954e-01 3.541920000000000068e-01 6.138320000000000443e-01
-1.719999999999999862e-01 1.915439999999999920e-01 3.876160000000000161e-01 6.605520000000000280e-01
-1.680000000000000104e-01 1.961999999999999855e-01 4.320000000000000506e-01 6.823759999999999826e-01
-1.640000000000000069e-01 2.023119999999999918e-01 4.894960000000000422e-01 6.711359999999999548e-01
-1.600000000000000033e-01 2.099600000000000077e-01 5.621039999999999370e-01 6.337040000000000450e-01
-1.559999999999999998e-01 2.192559999999999787e-01 6.502239999999999132e-01 5.858719999999999484e-01
-1.519999999999999962e-01 2.303440000000000210e-01 7.499520000000000630e-01 5.415119999999999933e-01
-1.479999999999999927e-01 2.434559999999999780e-01 8.498799999999999688e-01 5.082079999999999931e-01
-1.439999999999999891e-01 2.588560000000000305e-01 9.315360000000000307e-01 4.886800000000000033e-01
-1.400000000000000133e-01 2.768959999999999755e-01 9.790559999999999263e-01 4.834240000000000204e-01
-1.360000000000000098e-01 2.980239999999999556e-01 9.924319999999999808e-01 4.924400000000000444e-01
-1.320000000000000062e-01 3.228159999999999918e-01 9.870720000000000605e-01 5.160240000000000382e-01
-1.280000000000000027e-01 3.520079999999999876e-01 9.781840000000000535e-01 5.549920000000000408e-01
-1.239999999999999991e-01 3.865120000000000222e-01 9.677759999999999696e-01 6.103520000000000056e-01
-1.199999999999999956e-01 4.275520000000000431e-01 9.455360000000000431e-01 6.823120000000000296e-01
-1.160000000000000059e-01 4.766960000000000086e-01 9.014799999999999480e-01 7.683600000000000430e-01
-1.120000000000000023e-01 5.359760000000000080e-01 8.379839999999999511e-01 8.611919999999999575e-01
-1.079999999999999988e-01 6.081119999999999859e-01 7.681359999999999300e-01 9.494400000000000617e-01
-1.039999999999999952e-01 6.966799999999999660e-01 7.053519999999999790e-01 1.024383999999999961e+00
-1.000000000000000056e-01 8.064399999999999347e-01 6.573360000000000314e-01 1.087320000000000064e+00
-9.600000000000000200e-02 9.436400000000000343e-01 6.265920000000000378e-01 1.145776000000000128e+00
-9.199999999999999845e-02 1.116408000000000067e+00 6.130880000000000773e-01 1.200200000000000156e+00
-8.799999999999999489e-02 1.334727999999999914e+00 6.161760000000000570e-01 1.236552000000000096e+00
-8.400000000000000522e-02 1.609599999999999920e+00 6.355999999999999428e-01 1.235592000000000024e+00
-8.000000000000000167e-02 1.949767999999999946e+00 6.720080000000000497e-01 1.192407999999999912e+00
-7.599999999999999811e-02 2.353335999999999650e+00 7.271360000000000046e-01 1.123672000000000004e+00
-7.199999999999999456e-02 2.792024000000000061e+00 8.040079999999999449e-01 1.054632000000000014e+00
-6.800000000000000488e-02 3.193112000000000172e+00 9.071680000000000854e-01 1.004599999999999937e+00
-6.400000000000000133e-02 3.444239999999999746e+00 1.042704000000000075e+00 9.836959999999999038e-01
-5.999999999999999778e-02 3.450880000000000170e+00 1.217983999999999956e+00 9.963919999999999444e-01
-5.600000000000000117e-02 3.212407999999999930e+00 1.440096000000000043e+00 1.045400000000000107e+00
-5.199999999999999761e-02 2.822751999999999928e+00 1.711576000000000208e+00 1.133839999999999959e+00
-4.800000000000000100e-02 2.394639999999999880e+00 2.021263999999999950e+00 1.265576000000000034e+00
-4.399999999999999745e-02 2.001511999999999958e+00 2.330896000000000079e+00 1.443375999999999992e+00
-4.000000000000000083e-02 1.672248000000000179e+00 2.568983999999999934e+00 1.663936000000000082e+00
-3.599999999999999728e-02 1.409096000000000126e+00 2.656159999999999854e+00 1.908503999999999978e+00
-3.200000000000000067e-02 1.203608000000000011e+00 2.561695999999999973e+00 2.133239999999999803e+00
-2.800000000000000058e-02 1.044975999999999905e+00 2.331271999999999789e+00 2.274199999999999999e+00
-2.400000000000000050e-02 9.234799999999999676e-01 2.047655999999999921e+00 2.282575999999999716e+00
-2.000000000000000042e-02 8.312880000000000269e-01 1.777392000000000083e+00 2.165416000000000007e+00
-1.600000000000000033e-02 7.625119999999999676e-01 1.553512000000000004e+00 1.980280000000000040e+00
-1.200000000000000025e-02 7.128560000000000452e-01 1.384983999999999993e+00 1.791519999999999779e+00
-8.000000000000000167e-03 6.793120000000000269e-01 1.269800000000000040e+00 1.640776000000000012e+00
-4.000000000000000083e-03 6.599280000000000701e-01 1.203192000000000039e+00 1.546512000000000109e+00
0.000000000000000000e+00 6.535840000000000538e-01 1.181391999999999998e+00 1.514432000000000000e+00
4.000000000000000083e-03 6.599199999999999511e-01 1.203016000000000085e+00 1.545552000000000037e+00
8.000000000000000167e-03 6.792880000000000029e-01 1.269439999999999902e+00 1.638967999999999758e+00
1.200000000000000025e-02 7.128079999999999972e-01 1.384423999999999877e+00 1.789224000000000148e+00
1.600000000000000033e-02 7.624480000000000146e-01 1.552752000000000132e+00 1.978359999999999896e+00
2.000000000000000042e-02 8.312079999999999469e-01 1.776495999999999853e+00 2.165375999999999745e+00
2.400000000000000050e-02 9.233679999999999666e-01 2.046816000000000191e+00 2.286112000000000144e+00
2.800000000000000058e-02 1.044831999999999983e+00 2.330903999999999865e+00 2.281880000000000130e+00
3.200000000000000067e-02 1.203408000000000033e+00 2.562440000000000051e+00 2.143736000000000086e+00
3.599999999999999728e-02 1.408848000000000100e+00 2.658472000000000168e+00 1.919488000000000083e+00
4.000000000000000083e-02 1.671928000000000081e+00 2.572719999999999896e+00 1.673504000000000103e+00
4.399999999999999745e-02 2.001128000000000018e+00 2.335312000000000054e+00 1.450615999999999906e+00
4.800000000000000100e-02 2.394216000000000122e+00 2.025552000000000241e+00 1.270248000000000044e+00
5.199999999999999761e-02 2.822367999999999988e+00 1.715231999999999868e+00 1.135999999999999899e+00
5.600000000000000117e-02 3.212232000000000198e+00 1.442968000000000028e+00 1.045128000000000057e+00
5.999999999999999778e-02 3.451087999999999933e+00 1.220088000000000061e+00 9.936800000000000077e-01
6.400000000000000133e-02 3.444895999999999958e+00 1.044128000000000167e+00 9.783759999999999124e-01
6.800000000000000488e-02 3.194087999999999816e+00 9.080080000000000373e-01 9.962799999999999434e-01
7.199999999999999456e-02 2.793095999999999801e+00 8.043359999999999399e-01 1.042648000000000019e+00
7.599999999999999811e-02 2.354344000000000214e+00 7.269919999999999716e-01 1.107072000000000056e+00
8.000000000000000167e-02 1.950623999999999914e+00 6.714240000000000208e-01 1.170112000000000041e+00
8.400000000000000522e-02 1.610295999999999950e+00 6.345680000000000209e-01 1.206919999999999993e+00
8.799999999999999489e-02 1.335272000000000014e+00 6.146559999999999802e-01 1.201960000000000139e+00
9.199999999999999845e-02 1.116840000000000055e+00 6.110320000000000196e-01 1.161799999999999944e+00
9.600000000000000200e-02 9.439759999999999263e-01 6.238559999999999661e-01 1.107912000000000008e+00
1.000000000000000056e-01 8.066959999999999686e-01 6.536959999999999438e-01 1.057447999999999944e+00
1.039999999999999952e-01 6.968880000000000630e-01 7.003759999999999986e-01 1.012271999999999839e+00
1.079999999999999988e-01 6.082720000000000349e-01 7.610400000000000498e-01 9.618240000000000123e-01
1.120000000000000023e-01 5.360960000000000170e-01 8.275040000000000173e-01 8.956079999999999597e-01
1.160000000000000059e-01 4.767839999999999856e-01 8.860239999999999227e-01 8.144880000000001008e-01
1.199999999999999956e-01 4.276159999999999961e-01 9.238239999999999785e-01 7.294479999999999853e-01
1.239999999999999991e-01 3.865520000000000067e-01 9.396959999999999757e-01 6.521359999999999379e-01
1.280000000000000027e-01 3.520240000000000036e-01 9.454240000000000421e-01 5.892399999999999860e-01
1.320000000000000062e-01 3.228159999999999918e-01 9.540240000000000942e-01 5.428399999999999892e-01
1.360000000000000098e-01 2.980079999999999951e-01 9.671200000000000907e-01 5.127760000000000096e-01
1.400000000000000133e-01 2.768559999999999910e-01 9.714159999999999462e-01 4.983360000000000012e-01
1.439999999999999891e-01 2.588000000000000300e-01 9.471519999999999939e-01 4.990800000000000236e-01
1.479999999999999927e-01 2.433839999999999892e-01 8.847679999999999989e-01 5.149040000000000283e-01
1.519999999999999962e-01 2.302560000000000162e-01 7.937600000000000211e-01 5.454719999999999569e-01
1.559999999999999998e-01 2.191440000000000055e-01 6.935919999999999863e-01 5.887120000000000131e-01
1.600000000000000033e-01 2.098320000000000185e-01 6.000639999999999308e-01 6.382959999999999745e-01
1.640000000000000069e-01 2.021599999999999786e-01 5.206800000000000317e-01 6.813360000000000527e-01
1.680000000000000104e-01 1.960159999999999958e-01 4.568399999999999683e-01 7.007520000000000415e-01
1.719999999999999862e-01 1.913360000000000061e-01 4.071679999999999744e-01 6.853839999999999932e-01
1.759999999999999898e-01 1.880799999999999972e-01 3.695439999999999836e-01 6.393760000000000554e-01
1.799999999999999933e-01 1.862800000000000011e-01 3.420320000000000027e-01 5.784320000000000572e-01
1.839999999999999969e-01 1.859839999999999827e-01 3.231680000000000108e-01 5.182080000000000020e-01
1.880000000000000004e-01 1.873119999999999785e-01 3.120239999999999680e-01 4.678799999999999626e-01
1.920000000000000040e-01 1.904480000000000062e-01 3.081840000000000135e-01 4.307199999999999918e-01
1.960000000000000075e-01 1.956479999999999886e-01 3.116480000000000361e-01 4.066880000000000495e-01
2.000000000000000111e-01 2.032639999999999725e-01 3.227200000000000069e-01 3.943679999999999963e-01
2.039999999999999869e-01 2.137680000000000136e-01 3.416319999999999912e-01 3.918559999999999821e-01
2.079999999999999905e-01 2.277440000000000020e-01 3.678480000000000083e-01 3.971600000000000130e-01
2.119999999999999940e-01 2.458319999999999950e-01 3.986640000000000184e-01 4.075920000000000099e-01
2.159999999999999976e-01 2.686000000000000054e-01 4.278879999999999906e-01 4.184160000000000101e-01
2.200000000000000011e-01 2.961679999999999868e-01 4.465040000000000120e-01 4.229519999999999946e-01
2.240000000000000047e-01 3.276640000000000108e-01 4.477119999999999989e-01 4.162000000000000144e-01
2.280000000000000082e-01 3.610399999999999721e-01 4.326880000000000170e-01 3.991600000000000148e-01
2.320000000000000118e-01 3.942480000000000429e-01 4.098720000000000141e-01 3.779839999999999867e-01
2.359999999999999876e-01 4.277680000000000371e-01 3.887840000000000185e-01 3.591680000000000428e-01
2.399999999999999911e-01 4.659600000000000408e-01 3.757679999999999909e-01 3.462560000000000082e-01
2.439999999999999947e-01 5.153520000000000323e-01 3.738719999999999821e-01 3.397759999999999669e-01
2.479999999999999982e-01 5.820079999999999698e-01 3.839440000000000075e-01 3.387840000000000296e-01
2.520000000000000018e-01 6.697279999999999900e-01 4.051840000000000441e-01 3.428640000000000021e-01
2.560000000000000053e-01 7.777760000000000229e-01 4.345200000000000173e-01 3.531520000000000215e-01
2.600000000000000089e-01 8.966879999999999296e-01 4.658960000000000323e-01 3.715680000000000094e-01
2.640000000000000124e-01 1.003448000000000118e+00 4.910640000000000005e-01 3.990719999999999823e-01
2.680000000000000160e-01 1.064279999999999893e+00 5.027199999999999447e-01 4.338639999999999719e-01
2.720000000000000195e-01 1.052848000000000006e+00 4.968479999999999563e-01 4.700719999999999343e-01
2.760000000000000231e-01 9.717439999999999412e-01 4.733600000000000030e-01 4.985199999999999632e-01
