# omega DOS_nb5 DOS_nb9 DOS_nb19 DOS_nb29
-1.088000000000000078e+00 1.371999999999999886e-01 1.452799999999999925e-01 1.405200000000000060e-01 1.492400000000000115e-01
-1.084000000000000075e+00 1.327599999999999891e-01 1.386400000000000132e-01 1.558400000000000063e-01 1.396399999999999864e-01
-1.080000000000000071e+00 1.304400000000000004e-01 1.352399999999999991e-01 1.740400000000000003e-01 1.329599999999999949e-01
-1.076000000000000068e+00 1.304800000000000126e-01 1.351600000000000024e-01 1.933199999999999918e-01 1.294399999999999995e-01
-1.072000000000000064e+00 1.328799999999999981e-01 1.383999999999999952e-01 2.098800000000000110e-01 1.290000000000000036e-01
-1.068000000000000060e+00 1.377200000000000091e-01 1.450799999999999867e-01 2.190400000000000125e-01 1.314800000000000135e-01
-1.064000000000000057e+00 1.451199999999999990e-01 1.554800000000000071e-01 2.181599999999999928e-01 1.370800000000000074e-01
-1.060000000000000053e+00 1.554000000000000103e-01 1.699199999999999877e-01 2.089600000000000068e-01 1.459999999999999909e-01
-1.056000000000000050e+00 1.689599999999999991e-01 1.885999999999999899e-01 1.962800000000000100e-01 1.585999999999999910e-01
-1.052000000000000046e+00 1.863599999999999979e-01 2.107999999999999874e-01 1.844000000000000083e-01 1.753599999999999881e-01
-1.048000000000000043e+00 2.079999999999999905e-01 2.341999999999999915e-01 1.758800000000000086e-01 1.962800000000000100e-01
-1.044000000000000039e+00 2.339199999999999890e-01 2.541200000000000125e-01 1.718000000000000083e-01 2.203199999999999881e-01
-1.040000000000000036e+00 2.630000000000000115e-01 2.649599999999999733e-01 1.723600000000000132e-01 2.444000000000000061e-01
-1.036000000000000032e+00 2.928399999999999892e-01 2.640399999999999969e-01 1.777600000000000013e-01 2.629600000000000271e-01
-1.032000000000000028e+00 3.206399999999999806e-01 2.540799999999999725e-01 1.882000000000000062e-01 2.703599999999999892e-01
-1.028000000000000025e+00 3.459999999999999742e-01 2.409600000000000075e-01 2.040399999999999991e-01 2.650000000000000133e-01
-1.024000000000000021e+00 3.723199999999999843e-01 2.299599999999999977e-01 2.252399999999999958e-01 2.508400000000000074e-01
-1.020000000000000018e+00 4.052399999999999891e-01 2.240800000000000014e-01 2.508799999999999919e-01 2.341999999999999915e-01
-1.016000000000000014e+00 4.493599999999999817e-01 2.245999999999999941e-01 2.779599999999999849e-01 2.199200000000000044e-01
-1.012000000000000011e+00 5.057599999999999874e-01 2.318000000000000060e-01 3.005599999999999938e-01 2.105200000000000127e-01
-1.008000000000000007e+00 5.696400000000000352e-01 2.453599999999999948e-01 3.118400000000000061e-01 2.068000000000000116e-01
-1.004000000000000004e+00 6.281200000000000117e-01 2.637200000000000100e-01 3.085200000000000164e-01 2.090799999999999881e-01
-1.000000000000000000e+00 6.619599999999999929e-01 2.833999999999999853e-01 2.939200000000000146e-01 2.175199999999999911e-01
-9.959999999999999964e-01 6.560000000000000275e-01 2.987600000000000255e-01 2.751600000000000157e-01 2.326000000000000012e-01
-9.919999999999999929e-01 6.116000000000000325e-01 3.041599999999999859e-01 2.584000000000000186e-01 2.547599999999999865e-01
-9.879999999999999893e-01 5.450000000000000400e-01 2.981599999999999806e-01 2.471599999999999908e-01 2.843999999999999861e-01
-9.839999999999999858e-01 4.745199999999999974e-01 2.847600000000000131e-01 2.427600000000000036e-01 3.205600000000000116e-01
-9.799999999999999822e-01 4.116799999999999904e-01 2.700799999999999867e-01 2.456800000000000095e-01 3.595999999999999752e-01
-9.759999999999999787e-01 3.608000000000000096e-01 2.587200000000000055e-01 2.563199999999999923e-01 3.937200000000000144e-01
-9.719999999999999751e-01 3.222400000000000264e-01 2.531599999999999961e-01 2.751600000000000157e-01 4.124800000000000133e-01
-9.679999999999999716e-01 2.947199999999999820e-01 2.543599999999999750e-01 3.026800000000000046e-01 4.091600000000000237e-01
-9.639999999999999680e-01 2.768399999999999750e-01 2.627599999999999936e-01 3.388399999999999745e-01 3.865600000000000147e-01
-9.599999999999999645e-01 2.674000000000000266e-01 2.787999999999999923e-01 3.814799999999999858e-01 3.543600000000000083e-01
-9.559999999999999609e-01 2.656800000000000272e-01 3.029999999999999916e-01 4.244800000000000240e-01 3.221999999999999864e-01
-9.519999999999999574e-01 2.708800000000000097e-01 3.354800000000000004e-01 4.570400000000000018e-01 2.958000000000000074e-01
-9.479999999999999538e-01 2.817200000000000260e-01 3.751200000000000090e-01 4.675199999999999911e-01 2.772399999999999864e-01
-9.439999999999999503e-01 2.954800000000000204e-01 4.179599999999999982e-01 4.520799999999999819e-01 2.667599999999999971e-01
-9.399999999999999467e-01 3.074799999999999756e-01 4.560799999999999854e-01 4.178000000000000047e-01 2.641999999999999904e-01
-9.360000000000000542e-01 3.121599999999999930e-01 4.802400000000000002e-01 3.768799999999999928e-01 2.693599999999999883e-01
-9.320000000000000506e-01 3.067599999999999771e-01 4.862400000000000055e-01 3.386799999999999811e-01 2.824400000000000244e-01
-9.280000000000000471e-01 2.934399999999999786e-01 4.792000000000000148e-01 3.077599999999999780e-01 3.039999999999999925e-01
-9.240000000000000435e-01 2.773999999999999799e-01 4.699599999999999889e-01 2.853200000000000180e-01 3.346000000000000085e-01
-9.200000000000000400e-01 2.627599999999999936e-01 4.683200000000000141e-01 2.710400000000000031e-01 3.740399999999999836e-01
-9.160000000000000364e-01 2.510800000000000254e-01 4.804399999999999782e-01 2.641999999999999904e-01 4.198799999999999755e-01
-9.120000000000000329e-01 2.417199999999999904e-01 5.092799999999999550e-01 2.643599999999999839e-01 4.653200000000000114e-01
-9.080000000000000293e-01 2.333600000000000119e-01 5.551599999999999868e-01 2.713200000000000056e-01 4.987599999999999811e-01
-9.040000000000000258e-01 2.254800000000000137e-01 6.148799999999999821e-01 2.854400000000000270e-01 5.088399999999999590e-01
-9.000000000000000222e-01 2.185999999999999888e-01 6.787199999999999900e-01 3.072799999999999976e-01 4.928799999999999848e-01
-8.960000000000000187e-01 2.135199999999999876e-01 7.291999999999999593e-01 3.376799999999999802e-01 4.594400000000000150e-01
-8.920000000000000151e-01 2.109199999999999964e-01 7.466000000000000414e-01 3.767599999999999838e-01 4.212400000000000033e-01
-8.880000000000000115e-01 2.111200000000000021e-01 7.223600000000000021e-01 4.230800000000000116e-01 3.877200000000000091e-01
-8.840000000000000080e-01 2.142000000000000015e-01 6.664799999999999613e-01 4.713200000000000167e-01 3.635200000000000098e-01
-8.800000000000000044e-01 2.201599999999999946e-01 5.986000000000000210e-01 5.115199999999999747e-01 3.499200000000000088e-01
-8.760000000000000009e-01 2.291600000000000026e-01 5.350399999999999601e-01 5.323999999999999844e-01 3.471600000000000241e-01
-8.719999999999999973e-01 2.414000000000000035e-01 4.842799999999999883e-01 5.295600000000000307e-01 3.551599999999999757e-01
-8.679999999999999938e-01 2.572800000000000087e-01 4.488400000000000167e-01 5.096399999999999819e-01 3.739199999999999746e-01
-8.639999999999999902e-01 2.773999999999999799e-01 4.288000000000000145e-01 4.852000000000000202e-01 4.033599999999999963e-01
-8.599999999999999867e-01 3.026800000000000046e-01 4.232400000000000051e-01 4.669599999999999862e-01 4.421999999999999820e-01
-8.559999999999999831e-01 3.342800000000000216e-01 4.312799999999999967e-01 4.609599999999999809e-01 4.859600000000000031e-01
-8.519999999999999796e-01 3.738400000000000056e-01 4.513199999999999990e-01 4.699200000000000044e-01 5.257600000000000051e-01
-8.479999999999999760e-01 4.236400000000000166e-01 4.798399999999999888e-01 4.944799999999999751e-01 5.496400000000000174e-01
-8.439999999999999725e-01 4.864800000000000235e-01 5.096399999999999819e-01 5.335999999999999632e-01 5.500000000000000444e-01
-8.399999999999999689e-01 5.660800000000000276e-01 5.302400000000000446e-01 5.826000000000000068e-01 5.300399999999999556e-01
-8.359999999999999654e-01 6.665600000000000414e-01 5.328000000000000513e-01 6.313199999999999923e-01 5.012799999999999478e-01
-8.319999999999999618e-01 7.915999999999999703e-01 5.171999999999999931e-01 6.640000000000000346e-01 4.750800000000000023e-01
-8.279999999999999583e-01 9.416400000000000325e-01 4.920399999999999774e-01 6.669199999999999573e-01 4.586399999999999921e-01
-8.239999999999999547e-01 1.108719999999999928e+00 4.681199999999999806e-01 6.389599999999999724e-01 4.552399999999999780e-01
-8.199999999999999512e-01 1.269120000000000026e+00 4.522800000000000153e-01 5.922800000000000287e-01 4.662799999999999723e-01
-8.159999999999999476e-01 1.382360000000000033e+00 4.466800000000000215e-01 5.425600000000000422e-01 4.928400000000000003e-01
-8.120000000000000551e-01 1.408719999999999972e+00 4.488400000000000167e-01 5.004399999999999959e-01 5.359599999999999920e-01
-8.080000000000000515e-01 1.339480000000000004e+00 4.526399999999999868e-01 4.707600000000000118e-01 5.962800000000000322e-01
-8.040000000000000480e-01 1.204639999999999933e+00 4.500799999999999801e-01 4.547599999999999976e-01 6.719600000000000017e-01
-8.000000000000000444e-01 1.047560000000000047e+00 4.361599999999999921e-01 4.524799999999999933e-01 7.555600000000000094e-01
-7.960000000000000409e-01 8.992799999999999683e-01 4.124399999999999733e-01 4.638399999999999745e-01 8.305599999999999650e-01
-7.920000000000000373e-01 7.735600000000000254e-01 3.850399999999999934e-01 4.894399999999999862e-01 8.739999999999999991e-01
-7.880000000000000338e-01 6.729199999999999626e-01 3.598399999999999932e-01 5.302000000000000046e-01 8.695199999999999596e-01
-7.840000000000000302e-01 5.950800000000000534e-01 3.400400000000000089e-01 5.870800000000000463e-01 8.211199999999999610e-01
-7.800000000000000266e-01 5.364400000000000279e-01 3.266800000000000259e-01 6.593200000000000172e-01 7.495199999999999640e-01
-7.760000000000000231e-01 4.935200000000000142e-01 3.196399999999999797e-01 7.416800000000000059e-01 6.765600000000000502e-01
-7.720000000000000195e-01 4.632800000000000251e-01 3.184799999999999853e-01 8.209600000000000231e-01 6.154800000000000271e-01
-7.680000000000000160e-01 4.435999999999999943e-01 3.228800000000000003e-01 8.767599999999999838e-01 5.715200000000000280e-01
-7.640000000000000124e-01 4.329600000000000115e-01 3.327999999999999847e-01 8.917199999999999571e-01 5.455200000000000049e-01
-7.600000000000000089e-01 4.304799999999999738e-01 3.483999999999999875e-01 8.657200000000000450e-01 5.369199999999999529e-01
-7.560000000000000053e-01 4.357599999999999807e-01 3.702400000000000135e-01 8.165599999999999525e-01 5.453200000000000269e-01
-7.520000000000000018e-01 4.488400000000000167e-01 3.991600000000000148e-01 7.663200000000000012e-01 5.707600000000000451e-01
-7.479999999999999982e-01 4.701199999999999823e-01 4.360399999999999832e-01 7.304399999999999782e-01 6.134399999999999853e-01
-7.439999999999999947e-01 5.006000000000000449e-01 4.817199999999999815e-01 7.164000000000000368e-01 6.727600000000000247e-01
-7.399999999999999911e-01 5.417999999999999483e-01 5.360000000000000320e-01 7.268400000000000416e-01 7.446000000000000396e-01
-7.359999999999999876e-01 5.958400000000000363e-01 5.969999999999999751e-01 7.614400000000000057e-01 8.183599999999999763e-01
-7.319999999999999840e-01 6.657999999999999474e-01 6.612000000000000099e-01 8.168400000000000105e-01 8.766000000000000458e-01
-7.279999999999999805e-01 7.557599999999999874e-01 7.260400000000000187e-01 8.837599999999999900e-01 9.023200000000000109e-01
-7.239999999999999769e-01 8.708799999999999875e-01 7.937999999999999501e-01 9.447600000000000442e-01 8.925600000000000200e-01
-7.199999999999999734e-01 1.017079999999999984e+00 8.718000000000000194e-01 9.779999999999999805e-01 8.618400000000000505e-01
-7.159999999999999698e-01 1.200280000000000014e+00 9.674000000000000377e-01 9.709200000000000053e-01 8.309199999999999919e-01
-7.119999999999999662e-01 1.423759999999999915e+00 1.082840000000000025e+00 9.308800000000000407e-01 8.158800000000000496e-01
-7.079999999999999627e-01 1.684800000000000075e+00 1.212679999999999980e+00 8.790000000000000036e-01 8.255599999999999605e-01
-7.039999999999999591e-01 1.969519999999999937e+00 1.346880000000000077e+00 8.355200000000000404e-01 8.636000000000000343e-01
-6.999999999999999556e-01 2.246119999999999894e+00 1.480040000000000022e+00 8.128400000000000070e-01 9.296799999999999509e-01
-6.959999999999999520e-01 2.458000000000000185e+00 1.617520000000000069e+00 8.166799999999999615e-01 1.017840000000000078e+00
-6.919999999999999485e-01 2.535480000000000178e+00 1.765800000000000036e+00 8.491999999999999549e-01 1.112279999999999935e+00
-6.879999999999999449e-01 2.440799999999999859e+00 1.913240000000000052e+00 9.098800000000000221e-01 1.185880000000000045e+00
-6.840000000000000524e-01 2.204720000000000013e+00 2.021360000000000046e+00 9.940400000000000347e-01 1.209719999999999906e+00
-6.800000000000000488e-01 1.902239999999999931e+00 2.043120000000000047e+00 1.088279999999999914e+00 1.173799999999999955e+00
-6.760000000000000453e-01 1.600759999999999961e+00 1.962199999999999944e+00 1.167559999999999931e+00 1.095480000000000009e+00
-6.720000000000000417e-01 1.336000000000000076e+00 1.810159999999999991e+00 1.201559999999999961e+00 1.004879999999999995e+00
-6.680000000000000382e-01 1.118120000000000003e+00 1.640679999999999916e+00 1.174160000000000093e+00 9.261200000000000543e-01
-6.640000000000000346e-01 9.441599999999999993e-01 1.496240000000000014e+00 1.096959999999999935e+00 8.715600000000000014e-01
-6.600000000000000311e-01 8.068800000000000416e-01 1.397999999999999909e+00 9.989999999999999991e-01 8.457599999999999563e-01
-6.560000000000000275e-01 6.986400000000000388e-01 1.351199999999999957e+00 9.062799999999999745e-01 8.494800000000000129e-01
-6.520000000000000240e-01 6.129599999999999493e-01 1.350200000000000067e+00 8.331600000000000117e-01 8.821200000000000152e-01
-6.480000000000000204e-01 5.447600000000000220e-01 1.378719999999999946e+00 7.847199999999999731e-01 9.409999999999999476e-01
-6.440000000000000169e-01 4.900399999999999756e-01 1.407720000000000082e+00 7.616800000000000237e-01 1.018359999999999932e+00
-6.400000000000000133e-01 4.459199999999999831e-01 1.401280000000000081e+00 7.634400000000000075e-01 1.097320000000000073e+00
-6.360000000000000098e-01 4.101199999999999846e-01 1.335879999999999956e+00 7.897600000000000176e-01 1.151920000000000055e+00
-6.320000000000000062e-01 3.810000000000000053e-01 1.217799999999999994e+00 8.400400000000000089e-01 1.159159999999999968e+00
-6.280000000000000027e-01 3.572400000000000020e-01 1.074719999999999898e+00 9.120800000000000018e-01 1.116479999999999917e+00
-6.239999999999999991e-01 3.378800000000000137e-01 9.340000000000000524e-01 9.983600000000000252e-01 1.044079999999999897e+00
-6.199999999999999956e-01 3.221999999999999864e-01 8.106799999999999562e-01 1.082999999999999963e+00 9.685200000000000475e-01
-6.159999999999999920e-01 3.095999999999999863e-01 7.092000000000000526e-01 1.143880000000000008e+00 9.085999999999999632e-01
-6.119999999999999885e-01 2.996800000000000019e-01 6.282799999999999496e-01 1.165519999999999889e+00 8.733999999999999542e-01
-6.079999999999999849e-01 2.921199999999999908e-01 5.647199999999999998e-01 1.152959999999999985e+00 8.662800000000000500e-01
-6.039999999999999813e-01 2.866799999999999904e-01 5.152400000000000313e-01 1.128880000000000106e+00 8.881999999999999895e-01
-5.999999999999999778e-01 2.831199999999999828e-01 4.769599999999999951e-01 1.117920000000000025e+00 9.395999999999999908e-01
-5.959999999999999742e-01 2.814400000000000235e-01 4.476399999999999824e-01 1.136200000000000099e+00 1.019239999999999924e+00
-5.919999999999999707e-01 2.815599999999999770e-01 4.255999999999999783e-01 1.189999999999999947e+00 1.121159999999999934e+00
-5.879999999999999671e-01 2.835199999999999942e-01 4.096000000000000196e-01 1.275560000000000027e+00 1.229880000000000084e+00
-5.839999999999999636e-01 2.873999999999999888e-01 3.986399999999999944e-01 1.376239999999999908e+00 1.318519999999999914e+00
-5.799999999999999600e-01 2.933600000000000096e-01 3.920399999999999996e-01 1.460239999999999982e+00 1.358880000000000088e+00
-5.759999999999999565e-01 3.016400000000000192e-01 3.891999999999999904e-01 1.489360000000000017e+00 1.342400000000000038e+00
-5.719999999999999529e-01 3.124399999999999955e-01 3.896399999999999864e-01 1.443680000000000074e+00 1.288640000000000008e+00
-5.679999999999999494e-01 3.258800000000000030e-01 3.930400000000000005e-01 1.337760000000000060e+00 1.229880000000000084e+00
-5.639999999999999458e-01 3.416399999999999992e-01 3.993599999999999928e-01 1.207119999999999971e+00 1.191959999999999908e+00
-5.600000000000000533e-01 3.586400000000000143e-01 4.088800000000000212e-01 1.083120000000000083e+00 1.187999999999999945e+00
-5.560000000000000497e-01 3.748000000000000220e-01 4.220800000000000107e-01 9.826000000000000290e-01 1.220080000000000053e+00
-5.520000000000000462e-01 3.878800000000000026e-01 4.393199999999999883e-01 9.110800000000000010e-01 1.279760000000000009e+00
-5.480000000000000426e-01 3.970799999999999885e-01 4.610400000000000054e-01 8.683199999999999807e-01 1.346400000000000041e+00
-5.440000000000000391e-01 4.040400000000000102e-01 4.877600000000000269e-01 8.524800000000000155e-01 1.388919999999999932e+00
-5.400000000000000355e-01 4.114800000000000124e-01 5.201200000000000268e-01 8.609999999999999876e-01 1.380640000000000089e+00
-5.360000000000000320e-01 4.216799999999999993e-01 5.592000000000000304e-01 8.900400000000000533e-01 1.319120000000000070e+00
-5.320000000000000284e-01 4.359199999999999742e-01 6.067200000000000371e-01 9.324799999999999756e-01 1.227600000000000025e+00
-5.280000000000000249e-01 4.548800000000000066e-01 6.647600000000000176e-01 9.767200000000000326e-01 1.135799999999999921e+00
-5.240000000000000213e-01 4.790400000000000214e-01 7.362400000000000055e-01 1.010000000000000009e+00 1.064279999999999893e+00
-5.200000000000000178e-01 5.088399999999999590e-01 8.246400000000000396e-01 1.027320000000000011e+00 1.022440000000000015e+00
-5.160000000000000142e-01 5.449600000000000000e-01 9.346799999999999553e-01 1.036599999999999966e+00 1.012839999999999963e+00
-5.120000000000000107e-01 5.883199999999999541e-01 1.072319999999999940e+00 1.053360000000000074e+00 1.033840000000000092e+00
-5.080000000000000071e-01 6.401599999999999513e-01 1.245079999999999965e+00 1.092079999999999940e+00 1.079720000000000013e+00
-5.040000000000000036e-01 7.022399999999999753e-01 1.461680000000000090e+00 1.161920000000000064e+00 1.137839999999999963e+00
-5.000000000000000000e-01 7.768000000000000460e-01 1.731000000000000094e+00 1.266399999999999970e+00 1.187480000000000091e+00
-4.959999999999999964e-01 8.668000000000000149e-01 2.059480000000000199e+00 1.401759999999999895e+00 1.206839999999999913e+00
-4.919999999999999929e-01 9.762399999999999967e-01 2.447159999999999780e+00 1.552440000000000042e+00 1.187759999999999927e+00
-4.879999999999999893e-01 1.110400000000000054e+00 2.882680000000000131e+00 1.688719999999999999e+00 1.142840000000000078e+00
-4.839999999999999858e-01 1.276240000000000041e+00 3.332479999999999887e+00 1.776999999999999913e+00 1.094799999999999995e+00
-4.799999999999999822e-01 1.483119999999999994e+00 3.724439999999999973e+00 1.804640000000000022e+00 1.062640000000000029e+00
-4.759999999999999787e-01 1.743120000000000003e+00 3.950600000000000112e+00 1.793320000000000025e+00 1.057199999999999918e+00
-4.719999999999999751e-01 2.071800000000000086e+00 3.923799999999999955e+00 1.782080000000000108e+00 1.083879999999999955e+00
-4.680000000000000271e-01 2.487280000000000157e+00 3.649919999999999831e+00 1.800680000000000058e+00 1.145520000000000094e+00
-4.640000000000000235e-01 3.007359999999999811e+00 3.224839999999999929e+00 1.855080000000000062e+00 1.243800000000000017e+00
-4.600000000000000200e-01 3.639959999999999862e+00 2.762199999999999989e+00 1.924239999999999950e+00 1.377080000000000082e+00
-4.560000000000000164e-01 4.362680000000000113e+00 2.338400000000000034e+00 1.965519999999999934e+00 1.535840000000000094e+00
-4.520000000000000129e-01 5.091280000000000250e+00 1.984879999999999978e+00 1.937079999999999913e+00 1.696760000000000046e+00
-4.480000000000000093e-01 5.661319999999999908e+00 1.703600000000000003e+00 1.829720000000000013e+00 1.824279999999999902e+00
-4.440000000000000058e-01 5.880440000000000111e+00 1.482399999999999940e+00 1.673519999999999897e+00 1.889599999999999946e+00
-4.400000000000000022e-01 5.660000000000000142e+00 1.304599999999999982e+00 1.511120000000000019e+00 1.896079999999999988e+00
-4.359999999999999987e-01 5.093720000000000248e+00 1.155480000000000063e+00 1.373080000000000078e+00 1.879040000000000044e+00
-4.319999999999999951e-01 4.375160000000000160e+00 1.026680000000000037e+00 1.272880000000000011e+00 1.879559999999999897e+00
-4.279999999999999916e-01 3.667159999999999975e+00 9.156800000000000495e-01 1.212760000000000060e+00 1.921359999999999957e+00
-4.239999999999999880e-01 3.052360000000000184e+00 8.220399999999999929e-01 1.188520000000000021e+00 2.002679999999999794e+00
-4.199999999999999845e-01 2.552560000000000162e+00 7.447200000000000486e-01 1.191000000000000059e+00 2.094199999999999839e+00
-4.159999999999999809e-01 2.160159999999999858e+00 6.817999999999999616e-01 1.205640000000000045e+00 2.145919999999999828e+00
-4.119999999999999774e-01 1.858160000000000034e+00 6.310000000000000053e-01 1.215559999999999974e+00 2.114160000000000039e+00
-4.079999999999999738e-01 1.629359999999999919e+00 5.902800000000000269e-01 1.211000000000000076e+00 1.995039999999999925e+00
-4.040000000000000258e-01 1.458679999999999977e+00 5.577999999999999625e-01 1.197000000000000064e+00 1.826519999999999921e+00
-4.000000000000000222e-01 1.332640000000000047e+00 5.322000000000000064e-01 1.188520000000000021e+00 1.656160000000000077e+00
-3.960000000000000187e-01 1.237360000000000015e+00 5.122799999999999576e-01 1.199640000000000040e+00 1.515039999999999942e+00
-3.920000000000000151e-01 1.157319999999999904e+00 4.973199999999999843e-01 1.235999999999999988e+00 1.413599999999999968e+00
-3.880000000000000115e-01 1.078079999999999927e+00 4.865999999999999770e-01 1.292359999999999953e+00 1.346919999999999895e+00
-3.840000000000000080e-01 9.922400000000000109e-01 4.797199999999999798e-01 1.351399999999999935e+00 1.299679999999999946e+00
-3.800000000000000044e-01 9.023999999999999799e-01 4.763600000000000056e-01 1.388479999999999936e+00 1.252799999999999914e+00
-3.760000000000000009e-01 8.158800000000000496e-01 4.763200000000000212e-01 1.386400000000000077e+00 1.193920000000000092e+00
-3.719999999999999973e-01 7.384399999999999853e-01 4.794399999999999773e-01 1.350039999999999907e+00 1.125159999999999938e+00
-3.679999999999999938e-01 6.722799999999999887e-01 4.858000000000000096e-01 1.302280000000000104e+00 1.058319999999999927e+00
-3.639999999999999902e-01 6.171200000000000019e-01 4.954399999999999915e-01 1.267879999999999896e+00 1.005079999999999973e+00
-3.599999999999999867e-01 5.715200000000000280e-01 5.085199999999999720e-01 1.263039999999999941e+00 9.721999999999999531e-01
-3.559999999999999831e-01 5.339199999999999502e-01 5.252400000000000402e-01 1.295760000000000023e+00 9.623199999999999532e-01
-3.519999999999999796e-01 5.028399999999999537e-01 5.457999999999999519e-01 1.367839999999999945e+00 9.759600000000000497e-01
-3.479999999999999760e-01 4.770800000000000041e-01 5.703599999999999781e-01 1.474560000000000093e+00 1.012240000000000029e+00
-3.439999999999999725e-01 4.557599999999999985e-01 5.991600000000000259e-01 1.599920000000000009e+00 1.067960000000000020e+00
-3.400000000000000244e-01 4.380399999999999849e-01 6.327599999999999891e-01 1.712520000000000042e+00 1.135440000000000005e+00
-3.360000000000000209e-01 4.233999999999999986e-01 6.722000000000000197e-01 1.772440000000000015e+00 1.201559999999999961e+00
-3.320000000000000173e-01 4.113600000000000034e-01 7.190800000000000525e-01 1.755560000000000009e+00 1.253160000000000052e+00
-3.280000000000000138e-01 4.015199999999999880e-01 7.753999999999999782e-01 1.673559999999999937e+00 1.287199999999999900e+00
-3.240000000000000102e-01 3.936799999999999744e-01 8.434800000000000075e-01 1.562880000000000047e+00 1.314959999999999907e+00
-3.200000000000000067e-01 3.875199999999999756e-01 9.262399999999999523e-01 1.457119999999999971e+00 1.353520000000000056e+00
-3.160000000000000031e-01 3.829600000000000226e-01 1.027320000000000011e+00 1.373240000000000016e+00 1.414560000000000040e+00
-3.119999999999999996e-01 3.797599999999999865e-01 1.151720000000000077e+00 1.315080000000000027e+00 1.499719999999999942e+00
-3.079999999999999960e-01 3.778400000000000092e-01 1.305839999999999890e+00 1.282319999999999904e+00 1.602440000000000087e+00
-3.039999999999999925e-01 3.771200000000000108e-01 1.498359999999999914e+00 1.276520000000000099e+00 1.715919999999999890e+00
-2.999999999999999889e-01 3.775600000000000067e-01 1.740520000000000067e+00 1.301600000000000090e+00 1.842440000000000078e+00
-2.959999999999999853e-01 3.790399999999999880e-01 2.046359999999999957e+00 1.362400000000000055e+00 1.992680000000000007e+00
-2.919999999999999818e-01 3.815600000000000103e-01 2.431999999999999940e+00 1.463920000000000110e+00 2.171040000000000081e+00
-2.879999999999999782e-01 3.850799999999999779e-01 2.911840000000000206e+00 1.610600000000000032e+00 2.358480000000000132e+00
-2.839999999999999747e-01 3.896000000000000019e-01 3.488560000000000105e+00 1.804319999999999924e+00 2.506559999999999899e+00
-2.800000000000000266e-01 3.951200000000000268e-01 4.132679999999999687e+00 2.039800000000000058e+00 2.557999999999999829e+00
-2.760000000000000231e-01 4.016399999999999970e-01 4.754879999999999995e+00 2.297959999999999781e+00 2.489920000000000133e+00
-2.720000000000000195e-01 4.091600000000000237e-01 5.200719999999999565e+00 2.540599999999999969e+00 2.335560000000000080e+00
-2.680000000000000160e-01 4.177600000000000202e-01 5.315920000000000201e+00 2.713839999999999808e+00 2.155199999999999783e+00
-2.640000000000000124e-01 4.274399999999999866e-01 5.063119999999999621e+00 2.767799999999999816e+00 1.996439999999999992e+00
-2.600000000000000089e-01 4.382400000000000184e-01 4.556600000000000428e+00 2.691040000000000099e+00 1.879639999999999977e+00
-2.560000000000000053e-01 4.502800000000000136e-01 3.966559999999999864e+00 2.525160000000000071e+00 1.803879999999999928e+00
-2.520000000000000018e-01 4.635600000000000276e-01 3.418000000000000149e+00 2.335360000000000102e+00 1.758760000000000101e+00
-2.479999999999999982e-01 4.782399999999999984e-01 2.966920000000000002e+00 2.172959999999999781e+00 1.736639999999999961e+00
-2.439999999999999947e-01 4.943600000000000216e-01 2.621280000000000054e+00 2.064560000000000173e+00 1.739880000000000093e+00
-2.399999999999999911e-01 5.121200000000000196e-01 2.363719999999999821e+00 2.019439999999999902e+00 1.777320000000000011e+00
-2.359999999999999876e-01 5.315600000000000325e-01 2.164159999999999862e+00 2.035359999999999836e+00 1.855639999999999956e+00
-2.320000000000000118e-01 5.528800000000000381e-01 1.989800000000000013e+00 2.098599999999999799e+00 1.971559999999999979e+00
-2.280000000000000082e-01 5.762800000000000145e-01 1.818759999999999932e+00 2.178920000000000190e+00 2.106040000000000134e+00
-2.240000000000000047e-01 6.019999999999999796e-01 1.648400000000000087e+00 2.230840000000000156e+00 2.223840000000000039e+00
-2.200000000000000011e-01 6.302400000000000224e-01 1.488599999999999923e+00 2.212479999999999780e+00 2.287920000000000176e+00
-2.159999999999999976e-01 6.613200000000000189e-01 1.349199999999999955e+00 2.115359999999999907e+00 2.285680000000000156e+00
-2.119999999999999940e-01 6.955200000000000271e-01 1.234240000000000004e+00 1.969319999999999959e+00 2.237439999999999873e+00
-2.079999999999999905e-01 7.333199999999999719e-01 1.142959999999999976e+00 1.816200000000000037e+00 2.176359999999999850e+00
-2.039999999999999869e-01 7.751599999999999602e-01 1.072440000000000060e+00 1.685400000000000009e+00 2.128319999999999990e+00
-2.000000000000000111e-01 8.215599999999999570e-01 1.019400000000000084e+00 1.589679999999999982e+00 2.109799999999999898e+00
-1.960000000000000075e-01 8.731600000000000472e-01 9.808400000000000452e-01 1.531519999999999992e+00 2.132280000000000175e+00
-1.920000000000000040e-01 9.307600000000000318e-01 9.544799999999999951e-01 1.509479999999999933e+00 2.205600000000000005e+00
-1.880000000000000004e-01 9.952400000000000135e-01 9.384799999999999809e-01 1.521760000000000002e+00 2.338880000000000070e+00
-1.839999999999999969e-01 1.067760000000000042e+00 9.315600000000000547e-01 1.568000000000000060e+00 2.536880000000000024e+00
-1.799999999999999933e-01 1.149599999999999955e+00 9.328400000000000025e-01 1.649759999999999893e+00 2.791560000000000041e+00
