# omega DOS_nb8 DOS_nb18 DOS_nb28
2.800000000000000266e-01 1.931039999999999979e-01 1.892240000000000033e-01 2.037520000000000164e-01
2.839999999999999747e-01 1.807120000000000115e-01 1.800080000000000013e-01 1.968479999999999952e-01
2.879999999999999782e-01 1.695599999999999885e-01 1.719759999999999900e-01 1.915280000000000038e-01
2.919999999999999818e-01 1.594959999999999989e-01 1.650320000000000120e-01 1.877840000000000065e-01
2.959999999999999853e-01 1.503840000000000177e-01 1.590959999999999874e-01 1.856720000000000037e-01
2.999999999999999889e-01 1.421119999999999883e-01 1.541199999999999792e-01 1.853039999999999965e-01
3.039999999999999925e-01 1.345839999999999814e-01 1.500640000000000029e-01 1.868559999999999943e-01
3.079999999999999960e-01 1.277119999999999922e-01 1.469280000000000030e-01 1.906079999999999997e-01
3.119999999999999996e-01 1.214399999999999924e-01 1.447120000000000073e-01 1.969359999999999999e-01
3.160000000000000031e-01 1.156879999999999853e-01 1.434639999999999804e-01 2.063119999999999954e-01
3.200000000000000067e-01 1.104160000000000003e-01 1.432399999999999785e-01 2.193519999999999914e-01
3.240000000000000102e-01 1.055679999999999952e-01 1.441520000000000024e-01 2.367039999999999700e-01
3.280000000000000138e-01 1.011120000000000074e-01 1.463440000000000019e-01 2.589359999999999995e-01
3.320000000000000173e-01 9.700800000000001089e-02 1.500080000000000024e-01 2.863999999999999879e-01
3.360000000000000209e-01 9.322400000000000131e-02 1.554319999999999868e-01 3.193199999999999927e-01
3.400000000000000244e-01 8.973600000000001020e-02 1.629760000000000097e-01 3.584239999999999648e-01
3.439999999999999725e-01 8.651200000000000556e-02 1.730959999999999999e-01 4.055600000000000316e-01
3.479999999999999760e-01 8.354399999999999327e-02 1.863680000000000059e-01 4.627040000000000042e-01
3.519999999999999796e-01 8.080000000000001070e-02 2.033760000000000012e-01 5.290000000000000258e-01
3.559999999999999831e-01 7.828000000000000236e-02 2.245999999999999941e-01 5.968639999999999501e-01
3.599999999999999867e-01 7.595999999999999974e-02 2.500399999999999845e-01 6.498880000000000212e-01
3.639999999999999902e-01 7.382400000000000073e-02 2.789920000000000178e-01 6.681040000000000312e-01
3.679999999999999938e-01 7.186399999999999733e-02 3.103120000000000323e-01 6.416720000000000201e-01
3.719999999999999973e-01 7.008000000000000340e-02 3.439280000000000115e-01 5.795120000000000271e-01
3.760000000000000009e-01 6.844799999999999496e-02 3.821680000000000077e-01 5.013680000000000359e-01
3.800000000000000044e-01 6.698400000000000187e-02 4.290160000000000085e-01 4.241360000000000130e-01
3.840000000000000080e-01 6.566400000000000015e-02 4.872560000000000224e-01 3.564880000000000271e-01
3.880000000000000115e-01 6.448800000000000365e-02 5.549680000000000168e-01 3.007119999999999793e-01
3.920000000000000151e-01 6.346399999999999264e-02 6.220640000000000613e-01 2.559359999999999968e-01
3.960000000000000187e-01 6.257599999999999274e-02 6.697040000000000770e-01 2.203120000000000078e-01
4.000000000000000222e-01 6.183999999999999220e-02 6.780319999999999681e-01 1.919200000000000073e-01
4.040000000000000258e-01 6.124800000000000383e-02 6.408319999999999572e-01 1.691519999999999968e-01
4.079999999999999738e-01 6.080799999999999400e-02 5.709679999999999200e-01 1.507280000000000009e-01
4.119999999999999774e-01 6.052800000000000541e-02 4.891600000000000392e-01 1.356799999999999951e-01
4.159999999999999809e-01 6.040799999999999642e-02 4.110800000000000010e-01 1.232639999999999986e-01
4.199999999999999845e-01 6.046399999999999691e-02 3.439280000000000115e-01 1.129199999999999926e-01
4.239999999999999880e-01 6.071200000000000208e-02 2.890480000000000271e-01 1.042399999999999993e-01
4.279999999999999916e-01 6.116800000000000015e-02 2.451760000000000050e-01 9.689600000000000990e-02
4.319999999999999951e-01 6.184800000000000020e-02 2.103200000000000069e-01 9.063999999999999835e-02
4.359999999999999987e-01 6.277599999999999847e-02 1.825439999999999841e-01 8.528800000000000270e-02
4.400000000000000022e-01 6.400000000000000133e-02 1.602560000000000096e-01 8.068800000000000971e-02
4.440000000000000058e-01 6.554400000000000504e-02 1.421999999999999931e-01 7.672799999999999065e-02
4.480000000000000093e-01 6.747200000000000419e-02 1.274319999999999897e-01 7.331999999999999629e-02
4.520000000000000129e-01 6.983999999999999930e-02 1.152320000000000011e-01 7.039199999999999624e-02
4.560000000000000164e-01 7.274400000000000310e-02 1.050559999999999966e-01 6.787999999999999590e-02
4.600000000000000200e-01 7.628000000000000058e-02 9.648799999999999044e-02 6.575999999999999901e-02
4.640000000000000235e-01 8.059199999999999697e-02 8.922399999999999776e-02 6.398399999999999921e-02
4.680000000000000271e-01 8.585600000000000176e-02 8.301600000000000645e-02 6.254400000000000237e-02
4.719999999999999751e-01 9.230399999999999716e-02 7.767199999999999105e-02 6.142399999999999943e-02
4.759999999999999787e-01 1.002480000000000038e-01 7.304800000000000182e-02 6.061600000000000321e-02
4.799999999999999822e-01 1.100880000000000053e-01 6.902400000000000202e-02 6.013600000000000195e-02
4.839999999999999858e-01 1.223440000000000083e-01 6.551999999999999491e-02 5.998400000000000259e-02
4.879999999999999893e-01 1.376479999999999926e-01 6.244800000000000351e-02 6.019200000000000245e-02
4.919999999999999929e-01 1.567280000000000062e-01 5.976000000000000062e-02 6.080799999999999400e-02
4.959999999999999964e-01 1.802159999999999873e-01 5.739999999999999269e-02 6.188000000000000445e-02
5.000000000000000000e-01 2.082160000000000122e-01 5.533599999999999630e-02 6.348800000000000276e-02
5.040000000000000036e-01 2.394159999999999899e-01 5.353599999999999332e-02 6.574399999999999689e-02
5.080000000000000071e-01 2.701200000000000268e-01 5.196800000000000030e-02 6.878399999999999792e-02
5.120000000000000107e-01 2.943919999999999870e-01 5.063199999999999645e-02 7.280000000000000360e-02
5.160000000000000142e-01 3.072000000000000286e-01 4.949599999999999833e-02 7.803999999999999826e-02
5.200000000000000178e-01 3.088560000000000194e-01 4.855199999999999794e-02 8.480799999999999450e-02
5.240000000000000213e-01 3.052960000000000118e-01 4.779999999999999527e-02 9.344800000000000328e-02
5.280000000000000249e-01 3.040319999999999689e-01 4.723999999999999727e-02 1.042480000000000073e-01
5.320000000000000284e-01 3.107280000000000042e-01 4.686400000000000288e-02 1.172479999999999911e-01
5.360000000000000320e-01 3.288800000000000057e-01 4.668800000000000033e-02 1.318320000000000047e-01
5.400000000000000355e-01 3.606479999999999686e-01 4.671999999999999764e-02 1.464320000000000066e-01
5.440000000000000391e-01 4.073200000000000154e-01 4.697600000000000386e-02 1.586240000000000150e-01
5.480000000000000426e-01 4.684800000000000075e-01 4.748000000000000137e-02 1.661600000000000021e-01
5.520000000000000462e-01 5.395999999999999686e-01 4.825600000000000028e-02 1.680560000000000109e-01
5.560000000000000497e-01 6.086319999999999508e-01 4.936000000000000110e-02 1.651360000000000050e-01
5.600000000000000533e-01 6.555360000000000076e-01 5.083200000000000218e-02 1.598400000000000098e-01
5.639999999999999458e-01 6.608559999999999990e-01 5.275200000000000028e-02 1.551840000000000164e-01
5.679999999999999494e-01 6.202880000000000615e-01 5.521600000000000119e-02 1.536480000000000068e-01
5.719999999999999529e-01 5.483839999999999826e-01 5.835200000000000109e-02 1.568080000000000029e-01
5.759999999999999565e-01 4.661359999999999948e-01 6.232000000000000040e-02 1.656160000000000132e-01
5.799999999999999600e-01 3.886080000000000090e-01 6.732799999999999896e-02 1.808000000000000163e-01
5.839999999999999636e-01 3.223840000000000039e-01 7.364800000000000513e-02 2.028960000000000208e-01
5.879999999999999671e-01 2.684719999999999884e-01 8.156800000000000161e-02 2.317279999999999895e-01
5.919999999999999707e-01 2.254640000000000255e-01 9.136800000000000477e-02 2.652559999999999918e-01
5.959999999999999742e-01 1.913360000000000061e-01 1.031439999999999857e-01 2.979439999999999866e-01
5.999999999999999778e-01 1.641680000000000084e-01 1.165280000000000066e-01 3.204480000000000106e-01
6.039999999999999813e-01 1.423840000000000106e-01 1.304240000000000121e-01 3.234960000000000058e-01
6.079999999999999849e-01 1.247440000000000077e-01 1.431920000000000137e-01 3.048080000000000234e-01
6.119999999999999885e-01 1.103280000000000094e-01 1.536879999999999913e-01 2.710480000000000111e-01
6.159999999999999920e-01 9.842399999999999760e-02 1.623680000000000123e-01 2.321439999999999892e-01
6.199999999999999956e-01 8.849599999999999134e-02 1.713119999999999921e-01 1.953199999999999936e-01
6.239999999999999991e-01 8.013599999999999890e-02 1.832079999999999820e-01 1.637839999999999852e-01
6.280000000000000027e-01 7.304000000000000770e-02 2.003600000000000103e-01 1.380560000000000120e-01
6.320000000000000062e-01 6.696799999999999975e-02 2.238880000000000037e-01 1.175119999999999915e-01
6.360000000000000098e-01 6.172800000000000509e-02 2.527439999999999687e-01 1.011919999999999903e-01
6.400000000000000133e-01 5.717600000000000460e-02 2.824320000000000164e-01 8.817600000000000438e-02
6.440000000000000169e-01 5.319199999999999623e-02 3.045200000000000129e-01 7.773599999999999954e-02
6.480000000000000204e-01 4.969600000000000406e-02 3.096720000000000028e-01 6.927200000000000024e-02
6.520000000000000240e-01 4.660000000000000253e-02 2.942079999999999695e-01 6.234399999999999664e-02
6.560000000000000275e-01 4.384000000000000397e-02 2.632400000000000295e-01 5.662399999999999378e-02
6.600000000000000311e-01 4.138399999999999718e-02 2.260959999999999914e-01 5.184800000000000519e-02
6.640000000000000346e-01 3.916799999999999449e-02 1.902079999999999882e-01 4.783199999999999952e-02
6.680000000000000382e-01 3.718400000000000177e-02 1.591440000000000077e-01 4.442400000000000515e-02
6.720000000000000417e-01 3.537600000000000466e-02 1.336880000000000013e-01 4.151200000000000029e-02
6.760000000000000453e-01 3.374400000000000316e-02 1.133280000000000121e-01 3.900800000000000101e-02
6.800000000000000488e-01 3.224799999999999889e-02 9.715200000000000224e-02 3.683999999999999775e-02
6.840000000000000524e-01 3.088799999999999879e-02 8.427999999999999381e-02 3.496000000000000496e-02
6.879999999999999449e-01 2.963199999999999862e-02 7.396800000000000597e-02 3.332000000000000239e-02
6.919999999999999485e-01 2.848800000000000290e-02 6.562400000000000178e-02 3.188799999999999968e-02
6.959999999999999520e-01 2.742399999999999699e-02 5.881600000000000023e-02 3.063199999999999951e-02
6.999999999999999556e-01 2.644799999999999929e-02 5.320799999999999835e-02 2.953599999999999975e-02
7.039999999999999591e-01 2.553599999999999620e-02 4.853600000000000275e-02 2.857600000000000071e-02
7.079999999999999627e-01 2.469600000000000267e-02 4.460799999999999488e-02 2.774400000000000130e-02
7.119999999999999662e-01 2.391199999999999923e-02 4.128800000000000525e-02 2.702399999999999941e-02
7.159999999999999698e-01 2.318399999999999975e-02 3.844799999999999607e-02 2.640799999999999745e-02
7.199999999999999734e-01 2.249599999999999864e-02 3.601599999999999940e-02 2.588800000000000129e-02
7.239999999999999769e-01 2.186400000000000149e-02 3.390400000000000358e-02 2.546399999999999705e-02
7.279999999999999805e-01 2.126399999999999818e-02 3.207200000000000328e-02 2.513599999999999862e-02
7.319999999999999840e-01 2.071200000000000124e-02 3.048000000000000015e-02 2.489599999999999799e-02
7.359999999999999876e-01 2.018400000000000055e-02 2.908000000000000168e-02 2.475999999999999729e-02
7.399999999999999911e-01 1.968800000000000064e-02 2.784800000000000123e-02 2.471200000000000133e-02
7.439999999999999947e-01 1.923199999999999910e-02 2.676799999999999666e-02 2.477599999999999941e-02
7.479999999999999982e-01 1.879199999999999968e-02 2.581599999999999867e-02 2.495199999999999849e-02
7.520000000000000018e-01 1.838400000000000103e-02 2.497600000000000167e-02 2.525600000000000067e-02
7.560000000000000053e-01 1.799999999999999864e-02 2.424000000000000113e-02 2.570399999999999768e-02
7.600000000000000089e-01 1.763200000000000184e-02 2.359999999999999945e-02 2.632800000000000071e-02
7.640000000000000124e-01 1.728800000000000128e-02 2.304799999999999904e-02 2.716000000000000011e-02
7.680000000000000160e-01 1.696800000000000044e-02 2.256799999999999778e-02 2.823200000000000015e-02
7.720000000000000195e-01 1.666400000000000173e-02 2.216800000000000020e-02 2.960800000000000237e-02
7.760000000000000231e-01 1.637599999999999820e-02 2.184000000000000177e-02 3.136800000000000005e-02
7.800000000000000266e-01 1.611200000000000132e-02 2.157600000000000143e-02 3.360000000000000486e-02
7.840000000000000302e-01 1.585600000000000204e-02 2.139200000000000129e-02 3.644000000000000017e-02
7.880000000000000338e-01 1.561599999999999967e-02 2.128000000000000030e-02 4.007200000000000345e-02
7.920000000000000373e-01 1.539199999999999943e-02 2.124000000000000193e-02 4.471200000000000174e-02
7.960000000000000409e-01 1.518399999999999958e-02 2.128000000000000030e-02 5.063199999999999645e-02
8.000000000000000444e-01 1.499200000000000012e-02 2.141599999999999754e-02 5.811199999999999699e-02
8.040000000000000480e-01 1.480799999999999825e-02 2.163999999999999951e-02 6.735199999999999521e-02
8.080000000000000515e-01 1.464799999999999956e-02 2.197600000000000248e-02 7.818400000000000349e-02
8.120000000000000551e-01 1.448800000000000088e-02 2.244800000000000267e-02 8.965599999999999958e-02
8.159999999999999476e-01 1.434400000000000085e-02 2.306400000000000117e-02 9.963999999999999246e-02
8.199999999999999512e-01 1.421600000000000120e-02 2.385599999999999873e-02 1.052400000000000002e-01
8.239999999999999547e-01 1.410400000000000022e-02 2.487199999999999828e-02 1.043840000000000046e-01
8.279999999999999583e-01 1.400000000000000203e-02 2.615999999999999923e-02 9.750400000000000733e-02
8.319999999999999618e-01 1.391199999999999902e-02 2.778399999999999620e-02 8.713600000000000512e-02
8.359999999999999654e-01 1.383200000000000054e-02 2.983999999999999847e-02 7.608800000000000285e-02
8.399999999999999689e-01 1.376799999999999899e-02 3.241600000000000037e-02 6.611999999999999822e-02
8.439999999999999725e-01 1.371999999999999956e-02 3.566400000000000126e-02 5.790399999999999714e-02
8.479999999999999760e-01 1.368000000000000119e-02 3.971199999999999730e-02 5.148000000000000492e-02
8.519999999999999796e-01 1.365599999999999800e-02 4.472800000000000387e-02 4.664000000000000090e-02
8.559999999999999831e-01 1.365599999999999800e-02 5.088000000000000161e-02 4.311199999999999755e-02
8.599999999999999867e-01 1.366400000000000080e-02 5.830400000000000166e-02 4.067199999999999982e-02
8.639999999999999902e-01 1.368800000000000051e-02 6.689599999999999713e-02 3.915199999999999930e-02
8.679999999999999938e-01 1.373600000000000168e-02 7.591200000000000725e-02 3.844000000000000195e-02
8.719999999999999973e-01 1.380000000000000150e-02 8.368000000000000438e-02 3.848000000000000032e-02
8.760000000000000009e-01 1.388800000000000104e-02 8.792799999999999228e-02 3.926400000000000029e-02
8.800000000000000044e-01 1.399199999999999923e-02 8.716000000000000136e-02 4.081600000000000505e-02
8.840000000000000080e-01 1.411999999999999887e-02 8.184800000000000408e-02 4.320800000000000335e-02
8.880000000000000115e-01 1.428000000000000103e-02 7.409599999999999520e-02 4.653600000000000098e-02
8.920000000000000151e-01 1.447199999999999875e-02 6.607199999999999185e-02 5.096000000000000529e-02
8.960000000000000187e-01 1.468800000000000140e-02 5.911999999999999200e-02 5.670399999999999746e-02
9.000000000000000222e-01 1.494399999999999895e-02 5.373599999999999210e-02 6.413599999999999857e-02
9.040000000000000258e-01 1.524000000000000007e-02 4.998400000000000065e-02 7.373599999999999599e-02
9.080000000000000293e-01 1.558400000000000063e-02 4.775200000000000278e-02 8.589600000000000013e-02
9.120000000000000329e-01 1.596799999999999956e-02 4.690400000000000125e-02 1.007039999999999880e-01
9.160000000000000364e-01 1.641600000000000004e-02 4.738399999999999557e-02 1.173040000000000055e-01
9.200000000000000400e-01 1.693599999999999967e-02 4.921599999999999586e-02 1.332800000000000096e-01
9.240000000000000435e-01 1.752000000000000085e-02 5.250399999999999512e-02 1.445839999999999903e-01
9.280000000000000471e-01 1.820000000000000090e-02 5.746400000000000119e-02 1.472239999999999938e-01
9.320000000000000506e-01 1.897599999999999981e-02 6.437600000000000267e-02 1.400239999999999818e-01
9.360000000000000542e-01 1.987200000000000077e-02 7.358400000000001051e-02 1.255919999999999814e-01
9.399999999999999467e-01 2.091200000000000003e-02 8.528800000000000270e-02 1.082079999999999986e-01
9.439999999999999503e-01 2.212000000000000077e-02 9.927199999999999913e-02 9.132799999999999252e-02
9.479999999999999538e-01 2.351999999999999924e-02 1.143359999999999932e-01 7.664800000000000779e-02
9.519999999999999574e-01 2.516800000000000287e-02 1.278159999999999852e-01 6.460799999999999876e-02
9.559999999999999609e-01 2.711200000000000415e-02 1.358240000000000003e-01 5.496799999999999603e-02
9.599999999999999645e-01 2.941599999999999770e-02 1.351199999999999901e-01 4.732799999999999507e-02
9.639999999999999680e-01 3.216800000000000215e-02 1.256960000000000022e-01 4.125600000000000100e-02
9.679999999999999716e-01 3.548799999999999871e-02 1.108320000000000000e-01 3.640800000000000286e-02
9.719999999999999751e-01 3.951999999999999957e-02 9.456799999999999928e-02 3.250399999999999817e-02
9.759999999999999787e-01 4.446399999999999658e-02 7.955199999999999771e-02 2.933600000000000096e-02
9.799999999999999822e-01 5.058399999999999702e-02 6.687200000000000089e-02 2.673599999999999935e-02
9.839999999999999858e-01 5.820800000000000279e-02 5.659199999999999647e-02 2.459199999999999928e-02
9.879999999999999893e-01 6.776799999999999491e-02 4.842400000000000176e-02 2.281599999999999948e-02
9.919999999999999929e-01 7.973600000000000132e-02 4.194399999999999518e-02 2.131999999999999867e-02
9.959999999999999964e-01 9.456799999999999928e-02 3.679200000000000526e-02 2.006400000000000197e-02
1.000000000000000000e+00 1.124400000000000122e-01 3.266399999999999859e-02 1.899999999999999953e-02
1.004000000000000004e+00 1.327360000000000206e-01 2.932000000000000231e-02 1.808799999999999991e-02
1.008000000000000007e+00 1.535040000000000016e-01 2.659199999999999758e-02 1.731200000000000100e-02
1.012000000000000011e+00 1.715760000000000063e-01 2.434399999999999759e-02 1.666400000000000173e-02
1.016000000000000014e+00 1.841839999999999866e-01 2.247999999999999998e-02 1.612000000000000238e-02
1.020000000000000018e+00 1.907920000000000171e-01 2.090399999999999897e-02 1.567999999999999949e-02
1.024000000000000021e+00 1.924639999999999962e-01 1.956799999999999859e-02 1.533599999999999894e-02
1.028000000000000025e+00 1.896160000000000068e-01 1.842399999999999941e-02 1.507999999999999965e-02
1.032000000000000028e+00 1.818719999999999781e-01 1.744799999999999823e-02 1.491999999999999924e-02
1.036000000000000032e+00 1.701119999999999854e-01 1.661599999999999883e-02 1.486399999999999874e-02
1.040000000000000036e+00 1.570480000000000209e-01 1.590399999999999800e-02 1.490400000000000058e-02
1.044000000000000039e+00 1.453519999999999812e-01 1.529600000000000057e-02 1.505599999999999994e-02
1.048000000000000043e+00 1.359039999999999970e-01 1.479199999999999959e-02 1.531200000000000096e-02
1.052000000000000046e+00 1.275280000000000025e-01 1.437599999999999989e-02 1.566400000000000084e-02
1.056000000000000050e+00 1.181519999999999931e-01 1.403199999999999933e-02 1.608000000000000054e-02
1.060000000000000053e+00 1.066079999999999944e-01 1.376799999999999899e-02 1.650399999999999784e-02
1.064000000000000057e+00 9.352000000000000590e-02 1.357599999999999953e-02 1.690399999999999889e-02
1.068000000000000060e+00 8.047200000000000186e-02 1.346400000000000027e-02 1.730399999999999994e-02
1.072000000000000064e+00 6.869600000000000706e-02 1.343199999999999950e-02 1.779999999999999985e-02
1.076000000000000068e+00 5.872000000000000830e-02 1.348000000000000066e-02 1.849600000000000202e-02
1.080000000000000071e+00 5.052799999999999653e-02 1.362400000000000069e-02 1.948799999999999838e-02
1.084000000000000075e+00 4.388799999999999646e-02 1.387999999999999998e-02 2.082400000000000223e-02
1.088000000000000078e+00 3.850399999999999656e-02 1.423999999999999919e-02 2.253600000000000048e-02
1.092000000000000082e+00 3.412799999999999861e-02 1.469600000000000073e-02 2.456000000000000197e-02
1.096000000000000085e+00 3.052799999999999958e-02 1.522399999999999795e-02 2.672800000000000176e-02
1.100000000000000089e+00 2.754400000000000251e-02 1.572799999999999893e-02 2.879200000000000162e-02
1.104000000000000092e+00 2.504799999999999735e-02 1.615199999999999969e-02 3.059200000000000114e-02
1.108000000000000096e+00 2.293600000000000153e-02 1.648799999999999918e-02 3.228799999999999726e-02
1.112000000000000099e+00 2.114399999999999960e-02 1.680800000000000002e-02 3.427200000000000385e-02
1.116000000000000103e+00 1.960800000000000043e-02 1.723999999999999838e-02 3.697599999999999498e-02
1.120000000000000107e+00 1.827999999999999764e-02 1.789600000000000218e-02 4.060000000000000414e-02
1.124000000000000110e+00 1.711999999999999980e-02 1.886399999999999882e-02 4.499999999999999833e-02
1.127999999999999892e+00 1.610400000000000026e-02 2.022399999999999892e-02 4.956800000000000095e-02
1.131999999999999895e+00 1.521599999999999862e-02 2.206400000000000028e-02 5.335199999999999665e-02
1.135999999999999899e+00 1.442400000000000106e-02 2.451199999999999907e-02 5.547999999999999460e-02
1.139999999999999902e+00 1.372800000000000062e-02 2.770399999999999946e-02 5.559199999999999559e-02
1.143999999999999906e+00 1.311199999999999866e-02 3.179200000000000081e-02 5.375200000000000117e-02
1.147999999999999909e+00 1.255999999999999825e-02 3.688000000000000306e-02 5.027199999999999724e-02
1.151999999999999913e+00 1.207199999999999940e-02 4.287200000000000039e-02 4.560799999999999577e-02
1.155999999999999917e+00 1.163199999999999998e-02 4.921599999999999586e-02 4.038399999999999629e-02
1.159999999999999920e+00 1.125599999999999865e-02 5.469600000000000156e-02 3.524000000000000049e-02
1.163999999999999924e+00 1.092000000000000089e-02 5.762399999999999467e-02 3.064000000000000057e-02
1.167999999999999927e+00 1.063199999999999909e-02 5.684799999999999576e-02 2.677600000000000119e-02
1.171999999999999931e+00 1.038400000000000087e-02 5.269599999999999979e-02 2.365599999999999994e-02
1.175999999999999934e+00 1.019199999999999967e-02 4.667200000000000515e-02 2.118400000000000144e-02
1.179999999999999938e+00 1.005599999999999897e-02 4.035199999999999898e-02 1.925600000000000228e-02
1.183999999999999941e+00 9.968000000000001165e-03 3.468800000000000355e-02 1.776000000000000148e-02
1.187999999999999945e+00 9.927999999999999325e-03 3.001599999999999754e-02 1.660800000000000123e-02
1.191999999999999948e+00 9.936000000000000387e-03 2.631200000000000205e-02 1.573599999999999999e-02
1.195999999999999952e+00 9.951999999999999041e-03 2.346399999999999875e-02 1.511200000000000043e-02
1.199999999999999956e+00 9.943999999999999714e-03 2.131200000000000108e-02 1.468800000000000140e-02
1.203999999999999959e+00 9.879999999999999893e-03 1.971999999999999795e-02 1.445600000000000010e-02
1.207999999999999963e+00 9.775999999999999968e-03 1.858399999999999982e-02 1.440800000000000067e-02
1.211999999999999966e+00 9.631999999999999937e-03 1.782399999999999957e-02 1.454400000000000137e-02
1.215999999999999970e+00 9.479999999999998844e-03 1.734400000000000178e-02 1.484800000000000009e-02
1.219999999999999973e+00 9.311999999999999097e-03 1.704800000000000065e-02 1.530400000000000163e-02
1.223999999999999977e+00 9.143999999999999351e-03 1.683199999999999974e-02 1.585600000000000204e-02
1.227999999999999980e+00 9.007999999999998647e-03 1.661599999999999883e-02 1.641600000000000004e-02
1.231999999999999984e+00 8.920000000000000845e-03 1.640799999999999897e-02 1.688800000000000023e-02
1.235999999999999988e+00 8.871999999999999678e-03 1.627200000000000174e-02 1.723999999999999838e-02
1.239999999999999991e+00 8.840000000000000635e-03 1.629599999999999799e-02 1.756800000000000028e-02
1.243999999999999995e+00 8.784000000000000141e-03 1.653600000000000209e-02 1.799999999999999864e-02
1.247999999999999998e+00 8.663999999999999826e-03 1.703199999999999853e-02 1.867999999999999869e-02
1.252000000000000002e+00 8.448000000000000648e-03 1.783200000000000063e-02 1.971999999999999795e-02
1.256000000000000005e+00 8.160000000000000586e-03 1.898400000000000087e-02 2.119199999999999903e-02
1.260000000000000009e+00 7.847999999999999074e-03 2.054399999999999976e-02 2.321600000000000052e-02
1.264000000000000012e+00 7.543999999999999491e-03 2.262399999999999828e-02 2.590399999999999994e-02
1.268000000000000016e+00 7.288000000000000207e-03 2.532799999999999982e-02 2.944000000000000089e-02
1.272000000000000020e+00 7.072000000000000161e-03 2.882399999999999893e-02 3.401600000000000457e-02
1.276000000000000023e+00 6.904000000000000414e-03 3.328799999999999815e-02 3.984800000000000147e-02
1.280000000000000027e+00 6.784000000000000100e-03 3.887999999999999790e-02 4.706400000000000167e-02
1.284000000000000030e+00 6.696000000000000563e-03 4.559200000000000058e-02 5.547999999999999460e-02
1.288000000000000034e+00 6.632000000000000742e-03 5.300799999999999956e-02 6.423999999999999155e-02
1.292000000000000037e+00 6.599999999999999964e-03 5.997599999999999459e-02 7.151199999999999224e-02
1.296000000000000041e+00 6.568000000000000053e-03 6.461599999999999289e-02 7.492799999999999461e-02
1.300000000000000044e+00 6.519999999999999754e-03 6.526400000000000257e-02 7.306399999999999006e-02
1.304000000000000048e+00 6.456000000000000801e-03 6.177599999999999758e-02 6.666400000000000103e-02
1.308000000000000052e+00 6.368000000000000396e-03 5.567999999999999339e-02 5.798400000000000082e-02
1.312000000000000055e+00 6.271999999999999797e-03 4.892000000000000515e-02 4.912799999999999806e-02
1.316000000000000059e+00 6.184000000000000261e-03 4.282400000000000095e-02 4.126400000000000207e-02
1.320000000000000062e+00 6.104000000000000051e-03 3.793599999999999750e-02 3.475999999999999923e-02
1.324000000000000066e+00 6.047999999999999557e-03 3.429600000000000010e-02 2.954399999999999735e-02
1.328000000000000069e+00 6.000000000000000125e-03 3.164000000000000146e-02 2.542400000000000215e-02
1.332000000000000073e+00 5.976000000000000409e-03 2.952000000000000110e-02 2.216800000000000020e-02
1.336000000000000076e+00 5.960000000000000020e-03 2.745600000000000124e-02 1.959200000000000177e-02
1.340000000000000080e+00 5.960000000000000020e-03 2.516800000000000287e-02 1.752799999999999844e-02
1.344000000000000083e+00 5.967999999999999347e-03 2.271199999999999955e-02 1.587999999999999828e-02
1.348000000000000087e+00 5.983999999999999736e-03 2.031200000000000019e-02 1.454400000000000137e-02
1.352000000000000091e+00 6.015999999999999646e-03 1.817600000000000118e-02 1.345600000000000095e-02
1.356000000000000094e+00 6.056000000000000619e-03 1.636800000000000060e-02 1.257600000000000037e-02
1.360000000000000098e+00 6.112000000000000245e-03 1.490400000000000058e-02 1.185600000000000022e-02
1.364000000000000101e+00 6.176000000000000066e-03 1.372800000000000062e-02 1.128000000000000010e-02
1.368000000000000105e+00 6.256000000000000276e-03 1.280000000000000061e-02 1.081600000000000096e-02
1.372000000000000108e+00 6.351999999999999140e-03 1.207199999999999940e-02 1.045600000000000002e-02
1.375999999999999890e+00 6.464000000000000128e-03 1.149600000000000101e-02 1.019199999999999967e-02
1.379999999999999893e+00 6.592000000000000637e-03 1.105599999999999986e-02 1.002399999999999992e-02
1.383999999999999897e+00 6.743999999999999995e-03 1.072799999999999969e-02 9.936000000000000387e-03
1.387999999999999901e+00 6.919999999999999936e-03 1.051200000000000051e-02 9.936000000000000387e-03
1.391999999999999904e+00 7.119999999999999593e-03 1.040800000000000058e-02 1.004000000000000031e-02
1.395999999999999908e+00 7.360000000000000223e-03 1.041599999999999991e-02 1.024800000000000016e-02
1.399999999999999911e+00 7.639999999999999222e-03 1.054400000000000129e-02 1.058399999999999966e-02
1.403999999999999915e+00 7.960000000000000062e-03 1.080799999999999990e-02 1.106400000000000092e-02
1.407999999999999918e+00 8.344000000000000722e-03 1.121600000000000028e-02 1.169599999999999980e-02
1.411999999999999922e+00 8.807999999999999857e-03 1.181600000000000011e-02 1.247999999999999977e-02
1.415999999999999925e+00 9.352000000000000937e-03 1.263199999999999913e-02 1.338399999999999833e-02
1.419999999999999929e+00 1.000799999999999954e-02 1.372800000000000062e-02 1.431999999999999940e-02
1.423999999999999932e+00 1.080000000000000057e-02 1.517600000000000025e-02 1.521599999999999862e-02
1.427999999999999936e+00 1.172799999999999884e-02 1.705599999999999825e-02 1.608000000000000054e-02
1.431999999999999940e+00 1.280000000000000061e-02 1.942400000000000029e-02 1.703199999999999853e-02
1.435999999999999943e+00 1.394400000000000153e-02 2.227200000000000013e-02 1.824800000000000033e-02
1.439999999999999947e+00 1.504800000000000061e-02 2.542400000000000215e-02 1.986399999999999971e-02
