# omega DOS_nb9 DOS_nb19 DOS_nb29 DOS_nb39 DOS_nb49
-4.799999999999999822e-01 1.425799999999999956e+00 1.042159999999999975e+00 6.389000000000000234e-01 7.371799999999999464e-01 1.075539999999999941e+00
-4.759999999999999787e-01 1.670919999999999961e+00 1.169659999999999922e+00 6.802000000000000268e-01 6.963799999999999990e-01 1.059399999999999897e+00
-4.719999999999999751e-01 1.891520000000000090e+00 1.285099999999999909e+00 7.410999999999999810e-01 6.703000000000000069e-01 1.021099999999999897e+00
-4.680000000000000271e-01 2.025659999999999794e+00 1.369560000000000111e+00 8.192000000000000393e-01 6.630399999999999627e-01 9.849799999999999667e-01
-4.640000000000000235e-01 2.025679999999999925e+00 1.400819999999999954e+00 9.079000000000000403e-01 6.763200000000000323e-01 9.685000000000000275e-01
-4.600000000000000200e-01 1.897739999999999982e+00 1.368319999999999981e+00 9.964800000000000324e-01 7.111399999999999944e-01 9.779400000000000315e-01
-4.560000000000000164e-01 1.696679999999999966e+00 1.287519999999999998e+00 1.076160000000000005e+00 7.681000000000000050e-01 1.008520000000000083e+00
-4.520000000000000129e-01 1.483500000000000041e+00 1.191079999999999917e+00 1.147340000000000027e+00 8.464000000000000412e-01 1.044620000000000104e+00
-4.480000000000000093e-01 1.296459999999999946e+00 1.108260000000000023e+00 1.217260000000000009e+00 9.411000000000000476e-01 1.063520000000000021e+00
-4.440000000000000058e-01 1.150020000000000042e+00 1.054840000000000000e+00 1.286620000000000097e+00 1.040359999999999951e+00 1.047600000000000087e+00
-4.400000000000000022e-01 1.044640000000000013e+00 1.034280000000000088e+00 1.340379999999999905e+00 1.126779999999999893e+00 9.979599999999999582e-01
-4.359999999999999987e-01 9.746000000000000218e-01 1.040319999999999911e+00 1.355159999999999920e+00 1.187720000000000109e+00 9.325200000000000156e-01
-4.319999999999999951e-01 9.326400000000000245e-01 1.058019999999999960e+00 1.320759999999999934e+00 1.226960000000000051e+00 8.716599999999999904e-01
-4.279999999999999916e-01 9.135600000000000387e-01 1.066920000000000091e+00 1.252159999999999940e+00 1.261339999999999906e+00 8.285000000000000142e-01
-4.239999999999999880e-01 9.165999999999999703e-01 1.051199999999999912e+00 1.177040000000000086e+00 1.304079999999999906e+00 8.084200000000000275e-01
-4.199999999999999845e-01 9.447999999999999732e-01 1.009880000000000111e+00 1.115920000000000023e+00 1.351460000000000106e+00 8.117999999999999661e-01
-4.159999999999999809e-01 1.002040000000000042e+00 9.542000000000000481e-01 1.073639999999999928e+00 1.382740000000000080e+00 8.355799999999999894e-01
-4.119999999999999774e-01 1.089380000000000015e+00 8.964600000000000346e-01 1.041400000000000103e+00 1.375620000000000065e+00 8.735399999999999832e-01
-4.079999999999999738e-01 1.200639999999999930e+00 8.450400000000000134e-01 1.005220000000000002e+00 1.327299999999999924e+00 9.178600000000000092e-01
-4.040000000000000258e-01 1.316480000000000095e+00 8.057800000000000518e-01 9.577599999999999447e-01 1.257740000000000080e+00 9.639600000000000390e-01
-4.000000000000000222e-01 1.402079999999999993e+00 7.829800000000000093e-01 9.040000000000000258e-01 1.192180000000000017e+00 1.015679999999999916e+00
-3.960000000000000187e-01 1.419519999999999893e+00 7.787600000000000078e-01 8.556399999999999562e-01 1.144379999999999953e+00 1.083639999999999937e+00
-3.920000000000000151e-01 1.354300000000000059e+00 7.926999999999999602e-01 8.227200000000000069e-01 1.112279999999999935e+00 1.177820000000000089e+00
-3.880000000000000115e-01 1.227619999999999933e+00 8.225999999999999979e-01 8.107999999999999652e-01 1.082799999999999985e+00 1.300380000000000091e+00
-3.840000000000000080e-01 1.077439999999999953e+00 8.666599999999999859e-01 8.223399999999999599e-01 1.042980000000000018e+00 1.439419999999999922e+00
-3.800000000000000044e-01 9.338400000000000034e-01 9.257800000000000473e-01 8.583800000000000319e-01 9.911400000000000210e-01 1.565239999999999965e+00
-3.760000000000000009e-01 8.111000000000000432e-01 1.003880000000000106e+00 9.192200000000000371e-01 9.374000000000000110e-01 1.637880000000000003e+00
-3.719999999999999973e-01 7.123599999999999932e-01 1.105539999999999967e+00 1.004119999999999902e+00 8.946800000000000308e-01 1.632400000000000073e+00
-3.679999999999999938e-01 6.354999999999999538e-01 1.234080000000000066e+00 1.111320000000000086e+00 8.717399999999999594e-01 1.560759999999999925e+00
-3.639999999999999902e-01 5.769600000000000284e-01 1.390540000000000109e+00 1.239300000000000068e+00 8.727000000000000313e-01 1.461379999999999901e+00
-3.599999999999999867e-01 5.332200000000000273e-01 1.568880000000000052e+00 1.387580000000000036e+00 8.985999999999999543e-01 1.369920000000000027e+00
-3.559999999999999831e-01 5.014199999999999768e-01 1.745900000000000007e+00 1.551039999999999974e+00 9.487200000000000077e-01 1.302619999999999889e+00
-3.519999999999999796e-01 4.793600000000000083e-01 1.875960000000000072e+00 1.708979999999999944e+00 1.020999999999999908e+00 1.255719999999999947e+00
-3.479999999999999760e-01 4.654599999999999849e-01 1.908479999999999954e+00 1.821439999999999948e+00 1.113459999999999894e+00 1.213219999999999965e+00
-3.439999999999999725e-01 4.586399999999999921e-01 1.825520000000000032e+00 1.848559999999999981e+00 1.226879999999999971e+00 1.160199999999999898e+00
-3.400000000000000244e-01 4.582600000000000007e-01 1.658339999999999925e+00 1.783760000000000012e+00 1.364819999999999922e+00 1.094940000000000024e+00
-3.360000000000000209e-01 4.639400000000000190e-01 1.460380000000000011e+00 1.661580000000000057e+00 1.526540000000000008e+00 1.028739999999999988e+00
-3.320000000000000173e-01 4.756799999999999917e-01 1.273220000000000018e+00 1.529460000000000042e+00 1.695740000000000025e+00 9.753600000000000048e-01
-3.280000000000000138e-01 4.937199999999999922e-01 1.116379999999999928e+00 1.419480000000000075e+00 1.834540000000000060e+00 9.437200000000000033e-01
-3.240000000000000102e-01 5.186399999999999899e-01 9.941799999999999526e-01 1.340819999999999901e+00 1.896819999999999951e+00 9.369800000000000351e-01
-3.200000000000000067e-01 5.513599999999999612e-01 9.042999999999999927e-01 1.284759999999999902e+00 1.861620000000000053e+00 9.543800000000000061e-01
-3.160000000000000031e-01 5.931800000000000406e-01 8.428200000000000136e-01 1.234080000000000066e+00 1.753020000000000023e+00 9.927599999999999758e-01
-3.119999999999999996e-01 6.459599999999999786e-01 8.062399999999999567e-01 1.176120000000000054e+00 1.619720000000000049e+00 1.048740000000000006e+00
-3.079999999999999960e-01 7.122399999999999842e-01 7.919000000000000483e-01 1.111620000000000053e+00 1.501540000000000097e+00 1.122319999999999984e+00
-3.039999999999999925e-01 7.954200000000000159e-01 7.978399999999999936e-01 1.050499999999999989e+00 1.415059999999999985e+00 1.218779999999999974e+00
-2.999999999999999889e-01 9.000599999999999712e-01 8.223799999999999999e-01 1.001600000000000046e+00 1.356119999999999992e+00 1.345059999999999922e+00
-2.959999999999999853e-01 1.032299999999999995e+00 8.631199999999999983e-01 9.679400000000000226e-01 1.308240000000000069e+00 1.501819999999999933e+00
-2.919999999999999818e-01 1.200080000000000036e+00 9.166600000000000303e-01 9.497999999999999776e-01 1.255039999999999933e+00 1.674520000000000008e+00
-2.879999999999999782e-01 1.413300000000000001e+00 9.800600000000000422e-01 9.488600000000000367e-01 1.191279999999999895e+00 1.827760000000000051e+00
-2.839999999999999747e-01 1.683060000000000000e+00 1.054259999999999975e+00 9.690999999999999615e-01 1.122120000000000006e+00 1.914520000000000000e+00
-2.800000000000000266e-01 2.018699999999999939e+00 1.146360000000000046e+00 1.014639999999999986e+00 1.054619999999999891e+00 1.906660000000000021e+00
-2.760000000000000231e-01 2.419979999999999798e+00 1.267300000000000093e+00 1.087660000000000071e+00 9.939599999999999547e-01 1.819579999999999975e+00
-2.720000000000000195e-01 2.861880000000000202e+00 1.426439999999999930e+00 1.187259999999999982e+00 9.452599999999999891e-01 1.698020000000000085e+00
-2.680000000000000160e-01 3.275840000000000085e+00 1.625699999999999923e+00 1.308640000000000025e+00 9.138399999999999856e-01 1.580920000000000103e+00
-2.640000000000000124e-01 3.550499999999999989e+00 1.851799999999999891e+00 1.442180000000000017e+00 9.039199999999999458e-01 1.482799999999999896e+00
-2.600000000000000089e-01 3.584420000000000162e+00 2.067880000000000162e+00 1.570259999999999989e+00 9.181599999999999762e-01 1.397319999999999895e+00
-2.560000000000000053e-01 3.365639999999999965e+00 2.216479999999999784e+00 1.664619999999999989e+00 9.583599999999999897e-01 1.312540000000000040e+00
-2.520000000000000018e-01 2.982680000000000220e+00 2.249319999999999986e+00 1.696939999999999893e+00 1.025940000000000074e+00 1.225279999999999925e+00
-2.479999999999999982e-01 2.551600000000000090e+00 2.166339999999999932e+00 1.661820000000000075e+00 1.121879999999999988e+00 1.142600000000000060e+00
-2.439999999999999947e-01 2.152140000000000164e+00 2.015359999999999818e+00 1.583820000000000006e+00 1.246019999999999905e+00 1.072859999999999925e+00
-2.399999999999999911e-01 1.817800000000000082e+00 1.851040000000000019e+00 1.496019999999999905e+00 1.395480000000000054e+00 1.019600000000000062e+00
-2.359999999999999876e-01 1.553260000000000085e+00 1.701880000000000059e+00 1.417259999999999964e+00 1.559979999999999922e+00 9.832199999999999829e-01
-2.320000000000000118e-01 1.351059999999999928e+00 1.567499999999999893e+00 1.348799999999999999e+00 1.715060000000000029e+00 9.648400000000000309e-01
-2.280000000000000082e-01 1.200380000000000003e+00 1.435640000000000027e+00 1.285879999999999912e+00 1.824040000000000106e+00 9.675599999999999756e-01
-2.240000000000000047e-01 1.090179999999999927e+00 1.300980000000000025e+00 1.229819999999999913e+00 1.859320000000000084e+00 9.950599999999999445e-01
-2.200000000000000011e-01 1.009120000000000017e+00 1.170299999999999896e+00 1.188879999999999937e+00 1.825919999999999987e+00 1.050720000000000098e+00
-2.159999999999999976e-01 9.448400000000000132e-01 1.053779999999999939e+00 1.171159999999999979e+00 1.754999999999999893e+00 1.136959999999999971e+00
-2.119999999999999940e-01 8.855399999999999938e-01 9.575599999999999667e-01 1.179799999999999960e+00 1.674339999999999939e+00 1.253800000000000026e+00
-2.079999999999999905e-01 8.242599999999999927e-01 8.829599999999999671e-01 1.213479999999999892e+00 1.592799999999999994e+00 1.395720000000000072e+00
-2.039999999999999869e-01 7.614600000000000257e-01 8.288600000000000412e-01 1.270280000000000076e+00 1.509239999999999915e+00 1.548000000000000043e+00
-2.000000000000000111e-01 7.019400000000000084e-01 7.933999999999999941e-01 1.351599999999999913e+00 1.427859999999999907e+00 1.686620000000000008e+00
-1.960000000000000075e-01 6.499800000000000022e-01 7.748599999999999932e-01 1.460620000000000029e+00 1.360060000000000047e+00 1.785979999999999901e+00
-1.920000000000000040e-01 6.073800000000000310e-01 7.720399999999999485e-01 1.594359999999999999e+00 1.315520000000000023e+00 1.832859999999999934e+00
-1.880000000000000004e-01 5.740600000000000147e-01 7.844200000000000061e-01 1.734480000000000022e+00 1.296219999999999928e+00 1.835499999999999909e+00
-1.839999999999999969e-01 5.490199999999999525e-01 8.124400000000000510e-01 1.845660000000000078e+00 1.298399999999999999e+00 1.813560000000000061e+00
-1.799999999999999933e-01 5.311799999999999855e-01 8.574600000000000000e-01 1.891920000000000046e+00 1.318959999999999910e+00 1.777760000000000007e+00
-1.759999999999999898e-01 5.195199999999999818e-01 9.219399999999999817e-01 1.864679999999999893e+00 1.359639999999999960e+00 1.724800000000000111e+00
-1.719999999999999862e-01 5.132799999999999585e-01 1.009719999999999951e+00 1.790059999999999985e+00 1.423399999999999999e+00 1.652519999999999989e+00
-1.680000000000000104e-01 5.118800000000000017e-01 1.126100000000000101e+00 1.704039999999999999e+00 1.506440000000000001e+00 1.572300000000000031e+00
-1.640000000000000069e-01 5.149799999999999933e-01 1.278040000000000065e+00 1.627280000000000060e+00 1.592719999999999914e+00 1.502559999999999896e+00
-1.600000000000000033e-01 5.223799999999999555e-01 1.473700000000000010e+00 1.562119999999999953e+00 1.658400000000000096e+00 1.456239999999999979e+00
-1.559999999999999998e-01 5.340399999999999592e-01 1.720460000000000100e+00 1.503819999999999935e+00 1.688520000000000021e+00 1.438080000000000025e+00
-1.519999999999999962e-01 5.500399999999999734e-01 2.019820000000000171e+00 1.449200000000000044e+00 1.690679999999999961e+00 1.448979999999999935e+00
-1.479999999999999927e-01 5.706400000000000361e-01 2.356700000000000017e+00 1.396320000000000006e+00 1.686800000000000077e+00 1.487859999999999960e+00
-1.439999999999999891e-01 5.962199999999999722e-01 2.685119999999999951e+00 1.344400000000000039e+00 1.692360000000000086e+00 1.547879999999999923e+00
-1.400000000000000133e-01 6.272799999999999487e-01 2.924519999999999786e+00 1.297960000000000003e+00 1.706919999999999993e+00 1.613199999999999967e+00
-1.360000000000000098e-01 6.645999999999999686e-01 2.993079999999999963e+00 1.266739999999999977e+00 1.721119999999999983e+00 1.665300000000000002e+00
-1.320000000000000062e-01 7.090800000000000436e-01 2.868920000000000137e+00 1.260680000000000023e+00 1.728879999999999972e+00 1.697259999999999991e+00
-1.280000000000000027e-01 7.620000000000000107e-01 2.610139999999999905e+00 1.287060000000000093e+00 1.728499999999999925e+00 1.719799999999999995e+00
-1.239999999999999991e-01 8.249199999999999866e-01 2.305520000000000014e+00 1.351120000000000099e+00 1.715479999999999894e+00 1.749039999999999928e+00
-1.199999999999999956e-01 8.999000000000000332e-01 2.020540000000000003e+00 1.457780000000000076e+00 1.684539999999999926e+00 1.791619999999999990e+00
-1.160000000000000059e-01 9.896399999999999642e-01 1.783819999999999961e+00 1.612020000000000008e+00 1.641319999999999890e+00 1.843159999999999910e+00
-1.120000000000000023e-01 1.097580000000000000e+00 1.598899999999999988e+00 1.817160000000000108e+00 1.604100000000000081e+00 1.895759999999999890e+00
-1.079999999999999988e-01 1.228299999999999947e+00 1.458739999999999926e+00 2.069319999999999826e+00 1.593599999999999905e+00 1.940620000000000012e+00
-1.039999999999999952e-01 1.387839999999999963e+00 1.355480000000000018e+00 2.347220000000000084e+00 1.624900000000000011e+00 1.965459999999999985e+00
-1.000000000000000056e-01 1.584200000000000053e+00 1.284180000000000099e+00 2.602419999999999956e+00 1.707019999999999982e+00 1.961479999999999890e+00
-9.600000000000000200e-02 1.827979999999999938e+00 1.242320000000000091e+00 2.767139999999999933e+00 1.844580000000000108e+00 1.937519999999999909e+00
-9.199999999999999845e-02 2.133179999999999854e+00 1.228499999999999925e+00 2.793600000000000083e+00 2.036820000000000075e+00 1.919620000000000104e+00
-8.799999999999999489e-02 2.517879999999999896e+00 1.241959999999999953e+00 2.694100000000000161e+00 2.271520000000000206e+00 1.935799999999999965e+00
-8.400000000000000522e-02 3.004179999999999851e+00 1.283020000000000049e+00 2.528540000000000010e+00 2.516140000000000043e+00 2.004779999999999784e+00
-8.000000000000000167e-02 3.616200000000000081e+00 1.353320000000000078e+00 2.355879999999999974e+00 2.717400000000000038e+00 2.133659999999999890e+00
-7.599999999999999811e-02 4.372099999999999653e+00 1.456320000000000059e+00 2.206960000000000033e+00 2.825219999999999843e+00 2.316460000000000186e+00
-7.199999999999999456e-02 5.264859999999999651e+00 1.597620000000000040e+00 2.091699999999999893e+00 2.830480000000000107e+00 2.529440000000000133e+00
-6.800000000000000488e-02 6.226519999999999833e+00 1.785439999999999916e+00 2.015680000000000138e+00 2.769639999999999880e+00 2.729999999999999982e+00
-6.400000000000000133e-02 7.090060000000000251e+00 2.031039999999999957e+00 1.987100000000000088e+00 2.687840000000000007e+00 2.873079999999999856e+00
-5.999999999999999778e-02 7.606620000000000381e+00 2.348780000000000090e+00 2.014959999999999862e+00 2.610240000000000116e+00 2.941399999999999793e+00
-5.600000000000000117e-02 7.579860000000000042e+00 2.755100000000000104e+00 2.107439999999999980e+00 2.548620000000000108e+00 2.953780000000000072e+00
-5.199999999999999761e-02 7.026819999999999844e+00 3.263860000000000205e+00 2.272879999999999789e+00 2.519120000000000026e+00 2.939379999999999882e+00
-4.800000000000000100e-02 6.162620000000000431e+00 3.874839999999999840e+00 2.520980000000000221e+00 2.544960000000000111e+00 2.918899999999999828e+00
-4.399999999999999745e-02 5.230500000000000149e+00 4.550919999999999632e+00 2.861359999999999904e+00 2.648200000000000109e+00 2.913440000000000030e+00
-4.000000000000000083e-02 4.383160000000000167e+00 5.190000000000000391e+00 3.297099999999999920e+00 2.844359999999999999e+00 2.953539999999999832e+00
-3.599999999999999728e-02 3.678100000000000147e+00 5.626079999999999970e+00 3.810160000000000213e+00 3.139920000000000044e+00 3.070339999999999847e+00
-3.200000000000000067e-02 3.117640000000000189e+00 5.708120000000000083e+00 4.339059999999999917e+00 3.524999999999999911e+00 3.282000000000000028e+00
-2.800000000000000058e-02 2.682580000000000187e+00 5.418999999999999595e+00 4.767220000000000013e+00 3.957780000000000076e+00 3.582860000000000156e+00
-2.400000000000000050e-02 2.349520000000000053e+00 4.892459999999999809e+00 4.962180000000000035e+00 4.350880000000000081e+00 3.931939999999999991e+00
-2.000000000000000042e-02 2.097679999999999989e+00 4.304100000000000037e+00 4.869119999999999671e+00 4.590620000000000367e+00 4.246999999999999886e+00
-1.600000000000000033e-02 1.910619999999999985e+00 3.775760000000000005e+00 4.562280000000000335e+00 4.608600000000000030e+00 4.432140000000000413e+00
-1.200000000000000025e-02 1.776159999999999961e+00 3.361060000000000159e+00 4.184040000000000425e+00 4.443719999999999892e+00 4.444980000000000153e+00
-8.000000000000000167e-03 1.685680000000000067e+00 3.071579999999999977e+00 3.854519999999999946e+00 4.212480000000000224e+00 4.337839999999999918e+00
-4.000000000000000083e-03 1.633520000000000083e+00 2.902579999999999938e+00 3.639819999999999833e+00 4.028880000000000017e+00 4.215679999999999872e+00
0.000000000000000000e+00 1.616479999999999917e+00 2.847160000000000135e+00 3.566199999999999815e+00 3.960719999999999796e+00 4.164659999999999584e+00
4.000000000000000083e-03 1.633520000000000083e+00 2.902579999999999938e+00 3.639819999999999833e+00 4.028880000000000017e+00 4.215679999999999872e+00
8.000000000000000167e-03 1.685680000000000067e+00 3.071579999999999977e+00 3.854519999999999946e+00 4.212460000000000093e+00 4.337839999999999918e+00
1.200000000000000025e-02 1.776159999999999961e+00 3.361060000000000159e+00 4.184059999999999668e+00 4.443679999999999630e+00 4.444980000000000153e+00
1.600000000000000033e-02 1.910619999999999985e+00 3.775760000000000005e+00 4.562299999999999578e+00 4.608559999999999768e+00 4.432120000000000282e+00
2.000000000000000042e-02 2.097679999999999989e+00 4.304100000000000037e+00 4.869139999999999802e+00 4.590539999999999843e+00 4.246999999999999886e+00
2.400000000000000050e-02 2.349520000000000053e+00 4.892459999999999809e+00 4.962240000000000428e+00 4.350799999999999557e+00 3.931919999999999860e+00
2.800000000000000058e-02 2.682580000000000187e+00 5.418999999999999595e+00 4.767280000000000406e+00 3.957720000000000127e+00 3.582860000000000156e+00
3.200000000000000067e-02 3.117640000000000189e+00 5.708120000000000083e+00 4.339100000000000179e+00 3.524939999999999962e+00 3.281979999999999897e+00
3.599999999999999728e-02 3.678100000000000147e+00 5.626079999999999970e+00 3.810200000000000031e+00 3.139899999999999913e+00 3.070339999999999847e+00
4.000000000000000083e-02 4.383160000000000167e+00 5.190000000000000391e+00 3.297140000000000182e+00 2.844380000000000130e+00 2.953539999999999832e+00
4.399999999999999745e-02 5.230500000000000149e+00 4.550919999999999632e+00 2.861359999999999904e+00 2.648239999999999927e+00 2.913460000000000161e+00
4.800000000000000100e-02 6.162620000000000431e+00 3.874839999999999840e+00 2.520980000000000221e+00 2.545059999999999878e+00 2.918940000000000090e+00
5.199999999999999761e-02 7.026819999999999844e+00 3.263860000000000205e+00 2.272839999999999971e+00 2.519299999999999873e+00 2.939439999999999831e+00
5.600000000000000117e-02 7.579860000000000042e+00 2.755100000000000104e+00 2.107359999999999900e+00 2.548979999999999801e+00 2.953860000000000152e+00
5.999999999999999778e-02 7.606620000000000381e+00 2.348780000000000090e+00 2.014879999999999782e+00 2.610899999999999999e+00 2.941460000000000186e+00
6.400000000000000133e-02 7.090060000000000251e+00 2.031039999999999957e+00 1.986960000000000059e+00 2.688860000000000028e+00 2.873079999999999856e+00
6.800000000000000488e-02 6.226519999999999833e+00 1.785439999999999916e+00 2.015439999999999898e+00 2.770939999999999959e+00 2.729919999999999902e+00
7.199999999999999456e-02 5.264859999999999651e+00 1.597639999999999949e+00 2.091320000000000068e+00 2.831640000000000157e+00 2.529319999999999791e+00
7.599999999999999811e-02 4.372099999999999653e+00 1.456320000000000059e+00 2.206360000000000099e+00 2.825759999999999827e+00 2.316320000000000157e+00
8.000000000000000167e-02 3.616200000000000081e+00 1.353320000000000078e+00 2.354999999999999982e+00 2.717020000000000213e+00 2.133519999999999861e+00
8.400000000000000522e-02 3.004179999999999851e+00 1.283020000000000049e+00 2.527480000000000171e+00 2.515000000000000124e+00 2.004659999999999886e+00
8.799999999999999489e-02 2.517879999999999896e+00 1.241980000000000084e+00 2.693160000000000220e+00 2.270020000000000149e+00 1.935680000000000067e+00
9.199999999999999845e-02 2.133179999999999854e+00 1.228499999999999925e+00 2.793239999999999945e+00 2.035299999999999887e+00 1.919519999999999893e+00
9.600000000000000200e-02 1.827979999999999938e+00 1.242320000000000091e+00 2.767659999999999787e+00 1.843199999999999950e+00 1.937440000000000051e+00
1.000000000000000056e-01 1.584200000000000053e+00 1.284180000000000099e+00 2.603720000000000034e+00 1.705780000000000074e+00 1.961459999999999981e+00
1.039999999999999952e-01 1.387839999999999963e+00 1.355480000000000018e+00 2.348879999999999857e+00 1.623780000000000001e+00 1.965580000000000105e+00
1.079999999999999988e-01 1.228299999999999947e+00 1.458760000000000057e+00 2.071000000000000174e+00 1.592540000000000067e+00 1.940900000000000070e+00
1.120000000000000023e-01 1.097580000000000000e+00 1.598919999999999897e+00 1.818659999999999943e+00 1.603059999999999929e+00 1.896160000000000068e+00
1.160000000000000059e-01 9.896399999999999642e-01 1.783840000000000092e+00 1.613259999999999916e+00 1.640260000000000051e+00 1.843539999999999957e+00
1.199999999999999956e-01 8.999000000000000332e-01 2.020560000000000134e+00 1.458800000000000097e+00 1.683519999999999905e+00 1.791840000000000099e+00
1.239999999999999991e-01 8.249199999999999866e-01 2.305540000000000145e+00 1.351960000000000051e+00 1.714560000000000084e+00 1.749079999999999968e+00
1.280000000000000027e-01 7.620000000000000107e-01 2.610160000000000036e+00 1.287760000000000016e+00 1.727899999999999991e+00 1.719740000000000046e+00
1.320000000000000062e-01 7.090800000000000436e-01 2.868939999999999824e+00 1.261300000000000088e+00 1.728699999999999903e+00 1.697160000000000002e+00
1.360000000000000098e-01 6.645999999999999686e-01 2.993100000000000094e+00 1.267300000000000093e+00 1.721360000000000001e+00 1.665200000000000014e+00
1.400000000000000133e-01 6.272799999999999487e-01 2.924539999999999917e+00 1.298459999999999948e+00 1.707559999999999967e+00 1.613140000000000018e+00
1.439999999999999891e-01 5.962199999999999722e-01 2.685140000000000082e+00 1.344759999999999955e+00 1.693380000000000107e+00 1.547840000000000105e+00
1.479999999999999927e-01 5.706400000000000361e-01 2.356720000000000148e+00 1.396439999999999904e+00 1.688220000000000054e+00 1.487859999999999960e+00
1.519999999999999962e-01 5.500399999999999734e-01 2.019820000000000171e+00 1.448919999999999986e+00 1.692520000000000024e+00 1.448979999999999935e+00
1.559999999999999998e-01 5.340399999999999592e-01 1.720460000000000100e+00 1.502999999999999892e+00 1.690739999999999910e+00 1.438080000000000025e+00
1.600000000000000033e-01 5.223799999999999555e-01 1.473700000000000010e+00 1.560740000000000016e+00 1.660940000000000083e+00 1.456239999999999979e+00
1.640000000000000069e-01 5.149799999999999933e-01 1.278059999999999974e+00 1.625359999999999916e+00 1.595480000000000009e+00 1.502580000000000027e+00
1.680000000000000104e-01 5.118800000000000017e-01 1.126100000000000101e+00 1.701559999999999961e+00 1.509360000000000035e+00 1.572359999999999980e+00
1.719999999999999862e-01 5.132799999999999585e-01 1.009719999999999951e+00 1.787160000000000082e+00 1.426379999999999981e+00 1.652719999999999967e+00
1.759999999999999898e-01 5.195199999999999818e-01 9.219600000000000017e-01 1.861580000000000013e+00 1.362440000000000095e+00 1.725260000000000016e+00
1.799999999999999933e-01 5.311799999999999855e-01 8.574600000000000000e-01 1.888980000000000103e+00 1.321280000000000010e+00 1.778639999999999999e+00
1.839999999999999969e-01 5.490199999999999525e-01 8.124400000000000510e-01 1.843180000000000041e+00 1.299940000000000095e+00 1.814799999999999969e+00
1.880000000000000004e-01 5.740600000000000147e-01 7.844200000000000061e-01 1.732539999999999969e+00 1.296939999999999982e+00 1.836740000000000039e+00
1.920000000000000040e-01 6.073800000000000310e-01 7.720399999999999485e-01 1.592919999999999892e+00 1.315600000000000103e+00 1.833360000000000101e+00
1.960000000000000075e-01 6.499800000000000022e-01 7.748800000000000132e-01 1.459619999999999918e+00 1.359760000000000080e+00 1.785039999999999960e+00
2.000000000000000111e-01 7.019400000000000084e-01 7.934200000000000141e-01 1.351099999999999968e+00 1.427340000000000053e+00 1.684220000000000050e+00
2.039999999999999869e-01 7.614600000000000257e-01 8.288600000000000412e-01 1.270359999999999934e+00 1.508580000000000032e+00 1.544820000000000082e+00
2.079999999999999905e-01 8.242599999999999927e-01 8.829599999999999671e-01 1.214159999999999906e+00 1.591960000000000042e+00 1.392640000000000100e+00
2.119999999999999940e-01 8.855399999999999938e-01 9.575599999999999667e-01 1.180940000000000101e+00 1.673200000000000021e+00 1.251300000000000079e+00
2.159999999999999976e-01 9.448400000000000132e-01 1.053779999999999939e+00 1.172539999999999916e+00 1.753239999999999910e+00 1.135180000000000078e+00
2.200000000000000011e-01 1.009120000000000017e+00 1.170299999999999896e+00 1.190379999999999994e+00 1.823080000000000034e+00 1.049639999999999906e+00
2.240000000000000047e-01 1.090179999999999927e+00 1.300999999999999934e+00 1.231340000000000101e+00 1.854940000000000033e+00 9.945800000000000196e-01
2.280000000000000082e-01 1.200380000000000003e+00 1.435640000000000027e+00 1.287420000000000009e+00 1.818119999999999958e+00 9.676000000000000156e-01
2.320000000000000118e-01 1.351059999999999928e+00 1.567520000000000024e+00 1.350400000000000045e+00 1.708280000000000021e+00 9.653199999999999559e-01
2.359999999999999876e-01 1.553260000000000085e+00 1.701880000000000059e+00 1.419059999999999988e+00 1.553500000000000103e+00 9.840600000000000458e-01
2.399999999999999911e-01 1.817800000000000082e+00 1.851040000000000019e+00 1.498220000000000107e+00 1.390300000000000091e+00 1.020860000000000101e+00
2.439999999999999947e-01 2.152140000000000164e+00 2.015359999999999818e+00 1.586699999999999999e+00 1.242699999999999916e+00 1.074699999999999989e+00
2.479999999999999982e-01 2.551600000000000090e+00 2.166339999999999932e+00 1.665699999999999958e+00 1.120379999999999932e+00 1.145019999999999927e+00
2.520000000000000018e-01 2.982680000000000220e+00 2.249319999999999986e+00 1.701940000000000008e+00 1.025800000000000045e+00 1.227899999999999991e+00
2.560000000000000053e-01 3.365639999999999965e+00 2.216460000000000097e+00 1.670400000000000107e+00 9.590400000000000036e-01 1.314740000000000020e+00
2.600000000000000089e-01 3.584420000000000162e+00 2.067860000000000031e+00 1.575839999999999907e+00 9.193599999999999550e-01 1.398979999999999890e+00
2.640000000000000124e-01 3.550499999999999989e+00 1.851799999999999891e+00 1.446320000000000050e+00 9.055400000000000116e-01 1.484560000000000102e+00
2.680000000000000160e-01 3.275840000000000085e+00 1.625699999999999923e+00 1.310459999999999958e+00 9.158800000000000274e-01 1.583720000000000017e+00
2.720000000000000195e-01 2.861880000000000202e+00 1.426439999999999930e+00 1.186879999999999935e+00 9.477799999999999558e-01 1.702099999999999946e+00
2.760000000000000231e-01 2.419979999999999798e+00 1.267300000000000093e+00 1.085860000000000047e+00 9.969400000000000484e-01 1.823919999999999986e+00
2.800000000000000266e-01 2.018699999999999939e+00 1.146379999999999955e+00 1.012180000000000080e+00 1.057819999999999983e+00 1.909340000000000037e+00
2.839999999999999747e-01 1.683060000000000000e+00 1.054259999999999975e+00 9.663199999999999568e-01 1.125140000000000029e+00 1.914020000000000055e+00
