# omega DOS_nb8 DOS_nb18 DOS_nb28 DOS_nb38 DOS_nb48
-1.243999999999999995e+00 5.706666666666666311e-03 1.255999999999999998e-02 1.453333333333333387e-02 1.409333333333333271e-02 1.408000000000000050e-02
-1.239999999999999991e+00 5.853333333333332784e-03 1.150000000000000154e-02 1.338000000000000127e-02 1.299999999999999940e-02 1.291333333333333222e-02
-1.235999999999999988e+00 5.980000000000000072e-03 1.066666666666666631e-02 1.235333333333333422e-02 1.216666666666666591e-02 1.204000000000000035e-02
-1.231999999999999984e+00 6.086666666666666441e-03 1.001999999999999939e-02 1.146666666666666667e-02 1.150666666666666678e-02 1.137999999999999949e-02
-1.227999999999999980e+00 6.193333333333332809e-03 9.519999999999998949e-03 1.072000000000000036e-02 1.094000000000000007e-02 1.085999999999999986e-02
-1.223999999999999977e+00 6.300000000000000044e-03 9.133333333333333581e-03 1.009999999999999960e-02 1.042666666666666742e-02 1.042000000000000044e-02
-1.219999999999999973e+00 6.433333333333333438e-03 8.839999999999998900e-03 9.606666666666666132e-03 9.966666666666667077e-03 1.001999999999999939e-02
-1.215999999999999970e+00 6.566666666666665965e-03 8.626666666666666164e-03 9.220000000000000764e-03 9.573333333333333001e-03 9.666666666666667157e-03
-1.211999999999999966e+00 6.686666666666667147e-03 8.479999999999999691e-03 8.926666666666667818e-03 9.253333333333333896e-03 9.366666666666667238e-03
-1.207999999999999963e+00 6.773333333333333463e-03 8.399999999999999481e-03 8.713333333333333347e-03 8.999999999999999320e-03 9.119999999999999635e-03
-1.203999999999999959e+00 6.813333333333333568e-03 8.366666666666666349e-03 8.573333333333333847e-03 8.813333333333334477e-03 8.933333333333333057e-03
-1.199999999999999956e+00 6.833333333333333620e-03 8.386666666666665534e-03 8.499999999999998876e-03 8.693333333333332427e-03 8.806666666666665769e-03
-1.195999999999999952e+00 6.853333333333332805e-03 8.460000000000000506e-03 8.486666666666666664e-03 8.640000000000000110e-03 8.746666666666666479e-03
-1.191999999999999948e+00 6.893333333333333778e-03 8.579999999999999086e-03 8.519999999999999796e-03 8.646666666666667084e-03 8.739999999999999505e-03
-1.187999999999999945e+00 6.953333333333333068e-03 8.739999999999999505e-03 8.606666666666666979e-03 8.706666666666666374e-03 8.779999999999999610e-03
-1.183999999999999941e+00 7.046666666666666357e-03 8.926666666666667818e-03 8.726666666666665559e-03 8.793333333333333557e-03 8.839999999999998900e-03
-1.179999999999999938e+00 7.159999999999999698e-03 9.126666666666666608e-03 8.866666666666666793e-03 8.880000000000000740e-03 8.899999999999999925e-03
-1.175999999999999934e+00 7.293333333333333092e-03 9.313333333333333186e-03 8.993333333333334081e-03 8.960000000000000950e-03 8.953333333333332242e-03
-1.171999999999999931e+00 7.460000000000000485e-03 9.480000000000000579e-03 9.106666666666667423e-03 9.033333333333332452e-03 8.999999999999999320e-03
-1.167999999999999927e+00 7.640000000000000090e-03 9.653333333333333210e-03 9.213333333333333791e-03 9.113333333333332661e-03 9.060000000000000345e-03
-1.163999999999999924e+00 7.839999999999999747e-03 9.853333333333333735e-03 9.339999999999999344e-03 9.220000000000000764e-03 9.166666666666666713e-03
-1.159999999999999920e+00 8.066666666666666430e-03 1.010666666666666658e-02 9.506666666666666737e-03 9.366666666666667238e-03 9.313333333333333186e-03
-1.155999999999999917e+00 8.319999999999999271e-03 1.042666666666666742e-02 9.719999999999999474e-03 9.566666666666666027e-03 9.513333333333333711e-03
-1.151999999999999913e+00 8.593333333333333032e-03 1.082000000000000149e-02 9.993333333333333235e-03 9.826666666666665842e-03 9.766666666666666552e-03
-1.147999999999999909e+00 8.893333333333332952e-03 1.129333333333333404e-02 1.032666666666666629e-02 1.013999999999999971e-02 1.008000000000000042e-02
-1.143999999999999906e+00 9.226666666666666003e-03 1.186000000000000075e-02 1.072666666666666734e-02 1.051999999999999984e-02 1.045333333333333357e-02
-1.139999999999999902e+00 9.593333333333333920e-03 1.252666666666666685e-02 1.119999999999999989e-02 1.096666666666666623e-02 1.089333333333333299e-02
-1.135999999999999899e+00 1.000000000000000021e-02 1.332666666666666722e-02 1.175999999999999962e-02 1.148666666666666586e-02 1.140666666666666738e-02
-1.131999999999999895e+00 1.044666666666666660e-02 1.426666666666666534e-02 1.241333333333333351e-02 1.209999999999999964e-02 1.200666666666666722e-02
-1.127999999999999892e+00 1.094000000000000007e-02 1.538666666666666655e-02 1.318666666666666598e-02 1.281333333333333456e-02 1.270000000000000122e-02
-1.124000000000000110e+00 1.149333333333333283e-02 1.672000000000000222e-02 1.408666666666666574e-02 1.365333333333333503e-02 1.351999999999999903e-02
-1.120000000000000107e+00 1.210666666666666662e-02 1.832666666666666819e-02 1.515333333333333289e-02 1.463333333333333326e-02 1.447999999999999982e-02
-1.116000000000000103e+00 1.279333333333333191e-02 2.027999999999999942e-02 1.642000000000000057e-02 1.579999999999999807e-02 1.562000000000000020e-02
-1.112000000000000099e+00 1.356666666666666611e-02 2.265999999999999959e-02 1.793333333333333238e-02 1.718000000000000083e-02 1.696666666666666809e-02
-1.108000000000000096e+00 1.444666666666666495e-02 2.559999999999999776e-02 1.975333333333333455e-02 1.883999999999999911e-02 1.857999999999999929e-02
-1.104000000000000092e+00 1.544000000000000060e-02 2.926666666666666652e-02 2.196666666666666559e-02 2.084666666666666612e-02 2.052666666666666875e-02
-1.100000000000000089e+00 1.658000000000000099e-02 3.386000000000000121e-02 2.467999999999999708e-02 2.329333333333333256e-02 2.289333333333333498e-02
-1.096000000000000085e+00 1.789333333333333401e-02 3.966666666666666258e-02 2.803999999999999895e-02 2.630000000000000046e-02 2.580666666666666872e-02
-1.092000000000000082e+00 1.941333333333333452e-02 4.699333333333333140e-02 3.223333333333332912e-02 3.004000000000000073e-02 2.942666666666666694e-02
-1.088000000000000078e+00 2.118666666666666962e-02 5.613999999999999546e-02 3.750666666666666732e-02 3.473333333333333134e-02 3.394666666666666666e-02
-1.084000000000000075e+00 2.327333333333332990e-02 6.722666666666667068e-02 4.417999999999999705e-02 4.064666666666667122e-02 3.965333333333333210e-02
-1.080000000000000071e+00 2.574666666666666770e-02 7.979333333333334111e-02 5.257999999999999480e-02 4.811999999999999611e-02 4.686000000000000582e-02
-1.076000000000000068e+00 2.869999999999999982e-02 9.229333333333333833e-02 6.299333333333333174e-02 5.748666666666666508e-02 5.591333333333333572e-02
-1.072000000000000064e+00 3.226666666666666572e-02 1.017866666666666781e-01 7.540000000000000868e-02 6.894666666666666999e-02 6.705333333333333978e-02
-1.068000000000000060e+00 3.661999999999999977e-02 1.050133333333333335e-01 8.898666666666665837e-02 8.219333333333332658e-02 8.010000000000000453e-02
-1.064000000000000057e+00 4.197999999999999649e-02 1.006666666666666682e-01 1.015933333333333272e-01 9.587333333333332430e-02 9.391333333333333477e-02
-1.060000000000000053e+00 4.863999999999999574e-02 9.057333333333333902e-02 1.097800000000000026e-01 1.071466666666666678e-01 1.058933333333333393e-01
-1.056000000000000050e+00 5.697333333333332722e-02 7.810666666666667146e-02 1.104666666666666575e-01 1.123666666666666702e-01 1.123933333333333312e-01
-1.052000000000000046e+00 6.746000000000000607e-02 6.596666666666665957e-02 1.034133333333333432e-01 1.094533333333333330e-01 1.108666666666666689e-01
-1.048000000000000043e+00 8.060666666666667368e-02 5.546666666666666412e-02 9.139999999999999514e-02 9.966000000000001247e-02 1.019933333333333247e-01
-1.044000000000000039e+00 9.683333333333332682e-02 4.691999999999999643e-02 7.797333333333332506e-02 8.647333333333333261e-02 8.907999999999999252e-02
-1.040000000000000036e+00 1.161200000000000010e-01 4.016000000000000125e-02 6.550666666666667137e-02 7.309333333333332960e-02 7.552000000000000379e-02
-1.036000000000000032e+00 1.373533333333333273e-01 3.487333333333333257e-02 5.498666666666666286e-02 6.127333333333333937e-02 6.332666666666666999e-02
-1.032000000000000028e+00 1.577533333333333287e-01 3.076666666666666439e-02 4.650666666666666837e-02 5.153333333333332683e-02 5.319333333333333552e-02
-1.028000000000000025e+00 1.733200000000000018e-01 2.757333333333333511e-02 3.981333333333333252e-02 4.377333333333333076e-02 4.508000000000000201e-02
-1.024000000000000021e+00 1.809800000000000020e-01 2.510000000000000078e-02 3.456666666666666915e-02 3.766666666666666774e-02 3.869333333333333652e-02
-1.020000000000000018e+00 1.804533333333333267e-01 2.319333333333333316e-02 3.046000000000000096e-02 3.288666666666666821e-02 3.368666666666666337e-02
-1.016000000000000014e+00 1.731466666666666709e-01 2.174666666666666762e-02 2.722666666666666638e-02 2.913333333333333400e-02 2.975999999999999826e-02
-1.012000000000000011e+00 1.602200000000000013e-01 2.068666666666666570e-02 2.468666666666666579e-02 2.617333333333333664e-02 2.665999999999999967e-02
-1.008000000000000007e+00 1.428733333333333244e-01 1.993999999999999939e-02 2.268000000000000224e-02 2.383333333333333137e-02 2.421333333333333324e-02
-1.004000000000000004e+00 1.233266666666666539e-01 1.947333333333333208e-02 2.109999999999999723e-02 2.197999999999999954e-02 2.227333333333333595e-02
-1.000000000000000000e+00 1.042133333333333245e-01 1.923333333333333492e-02 1.986666666666666789e-02 2.051333333333333134e-02 2.073999999999999802e-02
-9.959999999999999964e-01 8.730666666666665743e-02 1.917999999999999913e-02 1.891999999999999932e-02 1.936666666666666745e-02 1.952666666666666787e-02
-9.919999999999999929e-01 7.321999999999999342e-02 1.928666666666666724e-02 1.821333333333333485e-02 1.848666666666666861e-02 1.858666666666666453e-02
-9.879999999999999893e-01 6.185333333333333655e-02 1.957333333333333494e-02 1.772666666666666488e-02 1.782666666666666774e-02 1.788000000000000006e-02
-9.839999999999999858e-01 5.278666666666666923e-02 2.008666666666666586e-02 1.742666666666666669e-02 1.736000000000000043e-02 1.736666666666666567e-02
-9.799999999999999822e-01 4.557333333333333375e-02 2.090000000000000191e-02 1.731999999999999859e-02 1.708000000000000143e-02 1.703999999999999959e-02
-9.759999999999999787e-01 3.980000000000000204e-02 2.207999999999999893e-02 1.737999999999999962e-02 1.697333333333333333e-02 1.687999999999999917e-02
-9.719999999999999751e-01 3.515333333333333504e-02 2.372000000000000150e-02 1.760666666666666630e-02 1.702666666666666564e-02 1.687999999999999917e-02
-9.679999999999999716e-01 3.137333333333332946e-02 2.594000000000000125e-02 1.797999999999999945e-02 1.724000000000000185e-02 1.703999999999999959e-02
-9.639999999999999680e-01 2.827999999999999958e-02 2.886666666666666548e-02 1.848666666666666861e-02 1.760666666666666630e-02 1.735333333333333519e-02
-9.599999999999999645e-01 2.572000000000000328e-02 3.266666666666667024e-02 1.910666666666666763e-02 1.810666666666666674e-02 1.779999999999999985e-02
-9.559999999999999609e-01 2.358666666666666897e-02 3.746000000000000024e-02 1.988666666666666707e-02 1.872000000000000053e-02 1.835999999999999785e-02
-9.519999999999999574e-01 2.179999999999999993e-02 4.324000000000000066e-02 2.089333333333333320e-02 1.946000000000000160e-02 1.903333333333333266e-02
-9.479999999999999538e-01 2.027999999999999942e-02 4.964666666666666534e-02 2.223999999999999935e-02 2.038666666666666752e-02 1.985333333333333394e-02
-9.439999999999999503e-01 1.899333333333333429e-02 5.569333333333333774e-02 2.401999999999999968e-02 2.158000000000000196e-02 2.090666666666666715e-02
-9.399999999999999467e-01 1.789333333333333401e-02 5.982666666666666688e-02 2.636666666666666672e-02 2.314666666666666608e-02 2.229333333333333167e-02
-9.360000000000000542e-01 1.694666666666666890e-02 6.062666666666666204e-02 2.943333333333333565e-02 2.522000000000000283e-02 2.411333333333333384e-02
-9.320000000000000506e-01 1.613333333333333286e-02 5.779333333333333544e-02 3.339333333333333736e-02 2.792666666666666561e-02 2.649333333333333054e-02
-9.280000000000000471e-01 1.542000000000000141e-02 5.236666666666666553e-02 3.842000000000000276e-02 3.143333333333333396e-02 2.959333333333333260e-02
-9.240000000000000435e-01 1.480666666666666763e-02 4.591999999999999554e-02 4.461999999999999994e-02 3.593999999999999972e-02 3.359333333333332922e-02
-9.200000000000000400e-01 1.427333333333333232e-02 3.969333333333333741e-02 5.180666666666666753e-02 4.159999999999999809e-02 3.867999999999999911e-02
-9.160000000000000364e-01 1.380666666666666674e-02 3.430000000000000410e-02 5.922000000000000181e-02 4.844666666666666566e-02 4.497333333333333738e-02
-9.120000000000000329e-01 1.340666666666666569e-02 2.989999999999999949e-02 6.533333333333334048e-02 5.609333333333333532e-02 5.235999999999999682e-02
-9.080000000000000293e-01 1.305333333333333345e-02 2.639333333333333462e-02 6.822666666666667157e-02 6.346000000000000252e-02 6.014666666666666078e-02
-9.040000000000000258e-01 1.273999999999999959e-02 2.364666666666666653e-02 6.677333333333333731e-02 6.869333333333334235e-02 6.686000000000000276e-02
-9.000000000000000222e-01 1.247333333333333454e-02 2.148666666666666780e-02 6.157999999999999585e-02 6.995333333333332571e-02 7.046666666666666357e-02
-8.960000000000000187e-01 1.224000000000000088e-02 1.979333333333333292e-02 5.441999999999999615e-02 6.674000000000000765e-02 6.957333333333333425e-02
-8.920000000000000151e-01 1.204000000000000035e-02 1.845333333333333201e-02 4.703999999999999848e-02 6.031333333333332991e-02 6.456666666666667498e-02
-8.880000000000000115e-01 1.186666666666666599e-02 1.740000000000000227e-02 4.044666666666666549e-02 5.266000000000000542e-02 5.724666666666666792e-02
-8.840000000000000080e-01 1.171999999999999952e-02 1.656000000000000180e-02 3.497333333333333544e-02 4.529999999999999999e-02 4.951333333333333281e-02
-8.800000000000000044e-01 1.159333333333333223e-02 1.590000000000000094e-02 3.060666666666666744e-02 3.897333333333333205e-02 4.252000000000000224e-02
-8.760000000000000009e-01 1.149333333333333283e-02 1.537999999999999957e-02 2.716666666666666882e-02 3.382666666666666461e-02 3.669333333333333474e-02
-8.719999999999999973e-01 1.141333333333333262e-02 1.497333333333333329e-02 2.448000000000000176e-02 2.974666666666666778e-02 3.202666666666666856e-02
-8.679999999999999938e-01 1.134666666666666636e-02 1.465999999999999942e-02 2.236666666666667011e-02 2.654666666666666633e-02 2.835333333333333108e-02
-8.639999999999999902e-01 1.129333333333333404e-02 1.443333333333333274e-02 2.071333333333333360e-02 2.404666666666666411e-02 2.547999999999999918e-02
-8.599999999999999867e-01 1.125999999999999918e-02 1.426666666666666534e-02 1.940666666666666582e-02 2.208666666666666764e-02 2.322666666666666976e-02
-8.559999999999999831e-01 1.124666666666666696e-02 1.416666666666666768e-02 1.837333333333333527e-02 2.053999999999999923e-02 2.146000000000000338e-02
-8.519999999999999796e-01 1.123999999999999999e-02 1.411333333333333363e-02 1.755333333333333398e-02 1.932000000000000037e-02 2.006666666666666668e-02
-8.479999999999999760e-01 1.124666666666666696e-02 1.411333333333333363e-02 1.691333333333333230e-02 1.835999999999999785e-02 1.896666666666666640e-02
-8.439999999999999725e-01 1.126666666666666615e-02 1.415333333333333200e-02 1.641333333333333186e-02 1.760000000000000106e-02 1.810000000000000150e-02
-8.399999999999999689e-01 1.129333333333333404e-02 1.424000000000000092e-02 1.602666666666666476e-02 1.700666666666666646e-02 1.741333333333333275e-02
-8.359999999999999654e-01 1.133333333333333415e-02 1.435999999999999950e-02 1.573333333333333181e-02 1.653999999999999915e-02 1.687999999999999917e-02
-8.319999999999999618e-01 1.138666666666666820e-02 1.451999999999999992e-02 1.553333333333333476e-02 1.619333333333333388e-02 1.646666666666666765e-02
-8.279999999999999583e-01 1.145333333333333446e-02 1.471999999999999871e-02 1.539333333333333352e-02 1.593333333333333407e-02 1.616000000000000075e-02
-8.239999999999999547e-01 1.152666666666666596e-02 1.496000000000000107e-02 1.532666666666666726e-02 1.575333333333333447e-02 1.593999999999999931e-02
-8.199999999999999512e-01 1.160666666666666617e-02 1.523333333333333310e-02 1.530666666666666807e-02 1.564666666666666636e-02 1.579333333333333284e-02
-8.159999999999999476e-01 1.170000000000000033e-02 1.554666666666666697e-02 1.534666666666666644e-02 1.559333333333333405e-02 1.572000000000000133e-02
-8.120000000000000551e-01 1.180666666666666670e-02 1.590666666666666618e-02 1.542666666666666665e-02 1.560666666666666626e-02 1.570000000000000215e-02
-8.080000000000000515e-01 1.192000000000000004e-02 1.631333333333333246e-02 1.555999999999999918e-02 1.566666666666666555e-02 1.573333333333333181e-02
-8.040000000000000480e-01 1.204000000000000035e-02 1.676666666666666583e-02 1.573333333333333181e-02 1.577333333333333365e-02 1.582000000000000073e-02
-8.000000000000000444e-01 1.217333333333333288e-02 1.728000000000000022e-02 1.594666666666666802e-02 1.592666666666666883e-02 1.594666666666666802e-02
-7.960000000000000409e-01 1.231333333333333412e-02 1.785333333333333564e-02 1.620666666666666436e-02 1.612666666666666762e-02 1.612666666666666762e-02
-7.920000000000000373e-01 1.246666666666666756e-02 1.848666666666666861e-02 1.651333333333333472e-02 1.637333333333333349e-02 1.635333333333333430e-02
-7.880000000000000338e-01 1.263333333333333496e-02 1.920666666666666703e-02 1.686666666666666523e-02 1.665999999999999773e-02 1.662666666666666807e-02
-7.840000000000000302e-01 1.280666666666666759e-02 2.000666666666666565e-02 1.726666666666666627e-02 1.699999999999999775e-02 1.694000000000000020e-02
-7.800000000000000266e-01 1.299333333333333416e-02 2.090666666666666715e-02 1.772666666666666488e-02 1.738666666666666485e-02 1.730666666666666811e-02
-7.760000000000000231e-01 1.318666666666666598e-02 2.192666666666666722e-02 1.823999999999999927e-02 1.782666666666666774e-02 1.772666666666666488e-02
-7.720000000000000195e-01 1.340000000000000045e-02 2.307999999999999982e-02 1.881333333333333122e-02 1.832666666666666819e-02 1.820666666666666614e-02
-7.680000000000000160e-01 1.362000000000000016e-02 2.438666666666666760e-02 1.946000000000000160e-02 1.888666666666666619e-02 1.873999999999999971e-02
-7.640000000000000124e-01 1.385333333333333382e-02 2.588666666666666893e-02 2.018666666666666873e-02 1.951333333333333392e-02 1.933999999999999955e-02
-7.600000000000000089e-01 1.409999999999999969e-02 2.760666666666666824e-02 2.100000000000000130e-02 2.021999999999999839e-02 2.001999999999999960e-02
-7.560000000000000053e-01 1.436666666666666647e-02 2.960000000000000131e-02 2.191333333333333674e-02 2.101333333333333178e-02 2.077999999999999986e-02
-7.520000000000000018e-01 1.464000000000000024e-02 3.191999999999999699e-02 2.294666666666666729e-02 2.190666666666666804e-02 2.163333333333333428e-02
-7.479999999999999982e-01 1.494000000000000015e-02 3.464666666666666589e-02 2.411333333333333384e-02 2.290666666666666892e-02 2.259333333333333679e-02
-7.439999999999999947e-01 1.524666666666666705e-02 3.787333333333333524e-02 2.544000000000000081e-02 2.404666666666666411e-02 2.368666666666666490e-02
-7.399999999999999911e-01 1.557999999999999836e-02 4.172666666666666885e-02 2.695999999999999786e-02 2.533333333333333270e-02 2.491333333333333247e-02
-7.359999999999999876e-01 1.592666666666666883e-02 4.637333333333332891e-02 2.869333333333333458e-02 2.680666666666666961e-02 2.631999999999999965e-02
-7.319999999999999840e-01 1.629333333333333328e-02 5.203333333333332728e-02 3.070666666666666336e-02 2.849333333333333232e-02 2.792666666666666561e-02
-7.279999999999999805e-01 1.668666666666666562e-02 5.899999999999999689e-02 3.303999999999999992e-02 3.043333333333333654e-02 2.976666666666666697e-02
-7.239999999999999769e-01 1.710000000000000062e-02 6.765999999999999792e-02 3.577333333333333060e-02 3.269333333333333119e-02 3.190666666666666651e-02
-7.199999999999999734e-01 1.754666666666666527e-02 7.850666666666666904e-02 3.900666666666666865e-02 3.532666666666666594e-02 3.439333333333333131e-02
-7.159999999999999698e-01 1.801333333333333259e-02 9.216666666666667451e-02 4.285333333333333355e-02 3.842666666666666453e-02 3.731333333333333030e-02
-7.119999999999999662e-01 1.851333333333333303e-02 1.093399999999999928e-01 4.747333333333333266e-02 4.211333333333333595e-02 4.078000000000000375e-02
-7.079999999999999627e-01 1.904666666666666661e-02 1.306199999999999861e-01 5.309333333333333266e-02 4.653333333333333627e-02 4.491333333333333289e-02
-7.039999999999999591e-01 1.961333333333333331e-02 1.560600000000000043e-01 5.997999999999999859e-02 5.188000000000000250e-02 4.989999999999999991e-02
-6.999999999999999556e-01 2.021999999999999839e-02 1.841800000000000104e-01 6.851333333333332887e-02 5.841999999999999971e-02 5.597333333333334021e-02
-6.959999999999999520e-01 2.087333333333333055e-02 2.108333333333333171e-01 7.918666666666666909e-02 6.650000000000000355e-02 6.345333333333333381e-02
-6.919999999999999485e-01 2.157333333333333325e-02 2.291400000000000103e-01 9.260666666666667046e-02 7.657333333333334047e-02 7.274666666666666781e-02
-6.879999999999999449e-01 2.232000000000000303e-02 2.326333333333333309e-01 1.095200000000000062e-01 8.923333333333333117e-02 8.438666666666666538e-02
-6.840000000000000524e-01 2.313333333333333561e-02 2.202933333333333410e-01 1.306466666666666609e-01 1.051866666666666644e-01 9.905999999999999528e-02
-6.800000000000000488e-01 2.400666666666666574e-02 1.974866666666666715e-01 1.563466666666666616e-01 1.252000000000000057e-01 1.175266666666666682e-01
-6.760000000000000453e-01 2.495333333333333084e-02 1.715266666666666884e-01 1.857799999999999729e-01 1.498200000000000087e-01 1.404600000000000015e-01
-6.720000000000000417e-01 2.597999999999999962e-02 1.475933333333333264e-01 2.156799999999999828e-01 1.787066666666666803e-01 1.679733333333333356e-01
-6.680000000000000382e-01 2.709333333333333385e-02 1.279266666666666608e-01 2.395266666666666655e-01 2.094733333333333170e-01 1.986066666666666813e-01
-6.640000000000000346e-01 2.831333333333333271e-02 1.129666666666666597e-01 2.495199999999999918e-01 2.365133333333333254e-01 2.280200000000000005e-01
-6.600000000000000311e-01 2.963999999999999968e-02 1.023733333333333301e-01 2.418066666666666420e-01 2.518533333333333180e-01 2.487666666666666637e-01
-6.560000000000000275e-01 3.110666666666666788e-02 9.565333333333332633e-02 2.198933333333333573e-01 2.496599999999999930e-01 2.534733333333333283e-01
-6.520000000000000240e-01 3.271999999999999909e-02 9.238666666666667249e-02 1.915533333333333255e-01 2.311400000000000121e-01 2.404066666666666574e-01
-6.480000000000000204e-01 3.450666666666666466e-02 9.225333333333333996e-02 1.634866666666666690e-01 2.034533333333333471e-01 2.150666666666666560e-01
-6.440000000000000169e-01 3.648666666666666725e-02 9.489333333333332954e-02 1.391666666666666607e-01 1.741866666666666841e-01 1.855266666666666453e-01
-6.400000000000000133e-01 3.869999999999999829e-02 9.958000000000000185e-02 1.195599999999999996e-01 1.479199999999999959e-01 1.576533333333333398e-01
-6.360000000000000098e-01 4.118000000000000133e-02 1.048600000000000088e-01 1.043999999999999928e-01 1.262800000000000034e-01 1.340733333333333499e-01
-6.320000000000000062e-01 4.397333333333333649e-02 1.083666666666666667e-01 9.302666666666666029e-02 1.092800000000000021e-01 1.152466666666666639e-01
-6.280000000000000027e-01 4.713333333333333264e-02 1.077000000000000041e-01 8.478666666666666296e-02 9.629333333333334188e-02 1.006999999999999978e-01
-6.239999999999999991e-01 5.074000000000000038e-02 1.020599999999999979e-01 7.915333333333333943e-02 8.661333333333333384e-02 8.971333333333332549e-02
-6.199999999999999956e-01 5.488000000000000517e-02 9.288000000000000422e-02 7.577333333333333143e-02 7.964000000000000246e-02 8.162666666666666682e-02
-6.159999999999999920e-01 5.965333333333333599e-02 8.250000000000000389e-02 7.443999999999999229e-02 7.490666666666666307e-02 7.590666666666666396e-02
-6.119999999999999885e-01 6.520666666666666278e-02 7.271999999999999298e-02 7.510000000000000009e-02 7.212666666666665838e-02 7.220000000000000029e-02
-6.079999999999999849e-01 7.171999999999999209e-02 6.435333333333333183e-02 7.781333333333333158e-02 7.113999999999999491e-02 7.026666666666665784e-02
-6.039999999999999813e-01 7.941333333333333577e-02 5.755333333333333828e-02 8.269999999999999574e-02 7.191999999999999782e-02 7.001999999999999891e-02
-5.999999999999999778e-01 8.859333333333334337e-02 5.215333333333332932e-02 8.981999999999999706e-02 7.454000000000000903e-02 7.147333333333333316e-02
-5.959999999999999742e-01 9.965333333333332988e-02 4.789999999999999813e-02 9.888666666666666438e-02 7.917333333333333167e-02 7.475333333333332442e-02
-5.919999999999999707e-01 1.131133333333333296e-01 4.457333333333333286e-02 1.088133333333333314e-01 8.598666666666666958e-02 8.005333333333333745e-02
-5.879999999999999671e-01 1.296466666666666601e-01 4.196666666666667295e-02 1.173066666666666702e-01 9.497333333333334016e-02 8.754000000000000670e-02
-5.839999999999999636e-01 1.501666666666666705e-01 3.993333333333333457e-02 1.213066666666666737e-01 1.055800000000000072e-01 9.718000000000000249e-02
-5.799999999999999600e-01 1.758399999999999963e-01 3.835333333333332956e-02 1.188000000000000028e-01 1.161666666666666542e-01 1.082533333333333264e-01
-5.759999999999999565e-01 2.081533333333333291e-01 3.713999999999999940e-02 1.104866666666666636e-01 1.238466666666666605e-01 1.189066666666666605e-01
-5.719999999999999529e-01 2.487933333333333386e-01 3.622666666666666396e-02 9.912666666666665460e-02 1.255933333333333346e-01 1.260600000000000054e-01
-5.679999999999999494e-01 2.992866666666666453e-01 3.556000000000000133e-02 8.745999999999999608e-02 1.203733333333333322e-01 1.267999999999999960e-01
-5.639999999999999458e-01 3.600000000000000422e-01 3.509999999999999926e-02 7.708666666666666445e-02 1.100599999999999912e-01 1.205600000000000005e-01
-5.600000000000000533e-01 4.280333333333333212e-01 3.482666666666666550e-02 6.853333333333333499e-02 9.781333333333332158e-02 1.095999999999999891e-01
-5.560000000000000497e-01 4.943933333333332958e-01 3.471333333333333215e-02 6.173333333333333450e-02 8.609333333333334115e-02 9.714000000000000412e-02
-5.520000000000000462e-01 5.433733333333333748e-01 3.474666666666666875e-02 5.643333333333333535e-02 7.604666666666666519e-02 8.546666666666667689e-02
-5.480000000000000426e-01 5.591933333333333200e-01 3.490666666666666224e-02 5.233999999999999764e-02 6.792666666666666297e-02 7.558666666666666312e-02
-5.440000000000000391e-01 5.380200000000000538e-01 3.519333333333333341e-02 4.919333333333333197e-02 6.154666666666666619e-02 6.764666666666667438e-02
-5.400000000000000355e-01 4.917333333333333556e-01 3.559999999999999970e-02 4.680000000000000132e-02 5.660666666666666624e-02 6.143333333333333285e-02
-5.360000000000000320e-01 4.381399999999999739e-01 3.611999999999999933e-02 4.499333333333332963e-02 5.281999999999999890e-02 5.663999999999999591e-02
-5.320000000000000284e-01 3.903933333333333699e-01 3.675333333333333230e-02 4.366000000000000436e-02 4.993333333333332957e-02 5.296666666666666884e-02
-5.280000000000000249e-01 3.542066666666666142e-01 3.750666666666666732e-02 4.271333333333333232e-02 4.775333333333333513e-02 5.017333333333332673e-02
-5.240000000000000213e-01 3.294733333333333403e-01 3.837333333333333568e-02 4.208666666666666806e-02 4.613333333333333175e-02 4.808000000000000468e-02
-5.200000000000000178e-01 3.121933333333333227e-01 3.937333333333333657e-02 4.173333333333333756e-02 4.497999999999999915e-02 4.653999999999999804e-02
-5.160000000000000142e-01 2.960599999999999898e-01 4.050000000000000128e-02 4.161333333333333551e-02 4.419333333333333447e-02 4.544666666666666299e-02
-5.120000000000000107e-01 2.754599999999999826e-01 4.177333333333332899e-02 4.169999999999999402e-02 4.372000000000000192e-02 4.472000000000000280e-02
-5.080000000000000071e-01 2.488866666666666727e-01 4.319999999999999535e-02 4.197999999999999649e-02 4.352000000000000313e-02 4.431333333333333652e-02
-5.040000000000000036e-01 2.191333333333333189e-01 4.479999999999999954e-02 4.243999999999999856e-02 4.355999999999999456e-02 4.417333333333333528e-02
-5.000000000000000000e-01 1.901933333333333254e-01 4.659333333333332688e-02 4.307333333333333153e-02 4.380666666666666736e-02 4.427333333333333121e-02
-4.959999999999999964e-01 1.646333333333333260e-01 4.860000000000000431e-02 4.387333333333332669e-02 4.426000000000000073e-02 4.458666666666666334e-02
-4.919999999999999929e-01 1.432866666666666733e-01 5.084666666666667195e-02 4.483999999999999792e-02 4.489999999999999547e-02 4.510666666666666297e-02
-4.879999999999999893e-01 1.259466666666666790e-01 5.338000000000000383e-02 4.598000000000000004e-02 4.572666666666666546e-02 4.581999999999999962e-02
-4.839999999999999858e-01 1.120066666666666572e-01 5.623333333333332962e-02 4.730666666666666353e-02 4.673333333333332812e-02 4.672000000000000458e-02
